                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.76822,                 1.2005,                 1.2788,                0.65131,                0.62609,                0.65765,                0.44147,                 1.1573,                 1.4581,                 1.5339,             0.00023334,             0.00023334,             0.00023334
                     36,                0.76985,                 1.1905,                 1.2771,                0.62273,                0.68243,                0.65939,                0.45369,                 1.0864,                 1.4374,                 1.4428,              0.0002192,              0.0002192,              0.0002192
                     37,                0.75424,                  1.198,                  1.269,                  0.631,                 0.6026,                0.64557,                0.43592,                   1.16,                 1.4721,                 1.5277,             0.00020506,             0.00020506,             0.00020506
                     38,                0.75855,                 1.1761,                 1.2739,                0.63913,                 0.6559,                0.66881,                 0.4498,                 1.1664,                 1.4154,                  1.545,             0.00019092,             0.00019092,             0.00019092
                     39,                0.74026,                 1.1544,                 1.2581,                0.74154,                0.60162,                0.69356,                0.48101,                 1.1136,                 1.3821,                 1.4665,             0.00017679,             0.00017679,             0.00017679
                     40,                0.73014,                  1.139,                 1.2548,                0.69968,                0.60342,                 0.6658,                0.46047,                 1.1255,                 1.4789,                  1.502,             0.00016265,             0.00016265,             0.00016265
                     41,                0.70723,                0.92472,                 1.3057,                0.65705,                0.63909,                0.66426,                0.46277,                 1.0532,                 1.4325,                 1.4278,             0.00014851,             0.00014851,             0.00014851
                     42,                0.67105,                0.82856,                 1.2812,                0.71191,                0.58785,                0.70275,                0.47433,                 1.1252,                 1.3925,                 1.5046,             0.00013437,             0.00013437,             0.00013437
                     43,                0.65054,                0.78196,                 1.2524,                0.69004,                0.66639,                0.70618,                0.47052,                 1.0955,                 1.3577,                 1.4631,             0.00012024,             0.00012024,             0.00012024
                     44,                0.63715,                0.76101,                 1.2441,                0.70439,                0.64253,                0.72246,                0.47825,                 1.1363,                 1.3689,                 1.4975,              0.0001061,              0.0001061,              0.0001061
                     45,                0.61989,                0.72518,                 1.2216,                0.64572,                0.66086,                  0.698,                0.47459,                  1.115,                 1.3858,                 1.5085,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                0.60817,                0.70167,                 1.2042,                0.61939,                0.65697,                0.68794,                0.47467,                 1.0976,                 1.3776,                 1.4902,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                0.59512,                0.67596,                 1.2036,                0.64432,                0.62226,                0.65654,                 0.4569,                 1.1005,                  1.385,                 1.4835,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                0.59495,                0.67186,                 1.1942,                0.63095,                0.64904,                0.67254,                0.47193,                 1.0949,                 1.3781,                 1.4818,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                0.58576,                0.66007,                 1.1888,                0.68488,                0.60531,                0.66695,                0.46207,                 1.0852,                 1.4124,                 1.4808,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                0.57872,                0.65024,                 1.1859,                0.64775,                0.64701,                 0.6723,                0.46594,                 1.0858,                 1.4058,                 1.4758,             2.1277e-05,             2.1277e-05,             2.1277e-05
