                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1273,                 3.7085,                 1.5739,                0.27278,                0.13554,                0.08681,                0.04576,                 1.2738,                  3.146,                 1.7336,             0.00023646,             0.00023646,             0.00023646
                      2,                 1.1769,                 3.1939,                 1.6121,                0.08549,                0.16448,                0.10022,                0.04767,                 1.5939,                 3.0888,                  2.005,             0.00046977,             0.00046977,             0.00046977
                      3,                 1.2037,                 2.8423,                 1.6114,                0.28517,                0.30404,                0.21991,                0.11088,                 1.6625,                 3.0531,                 2.1901,             0.00069836,             0.00069836,             0.00069836
                      4,                 1.1937,                 2.6428,                 1.6112,                0.27725,                0.27854,                0.21752,                0.09883,                 1.6203,                 2.8702,                 2.0979,             0.00069279,             0.00069279,             0.00069279
                      5,                 1.1575,                 2.4831,                 1.5726,                0.25646,                0.42556,                0.27921,                 0.1614,                 1.4166,                  2.491,                 1.8565,             0.00068573,             0.00068573,             0.00068573
                      6,                 1.1068,                 2.2954,                 1.5339,                0.43438,                0.26934,                 0.2907,                0.16302,                 1.4651,                 2.5942,                 1.8477,             0.00067866,             0.00067866,             0.00067866
                      7,                 1.1025,                 2.2255,                  1.523,                0.40591,                0.34646,                0.32402,                0.18175,                 1.4193,                   2.59,                  1.806,             0.00067159,             0.00067159,             0.00067159
                      8,                 1.0721,                 2.1301,                  1.505,                0.38684,                0.46294,                0.41963,                0.24099,                 1.3805,                 2.1555,                 1.8084,             0.00066452,             0.00066452,             0.00066452
                      9,                 1.0639,                 2.0372,                 1.4897,                0.37595,                0.44573,                0.35853,                 0.2028,                 1.4637,                 2.3933,                 1.8717,             0.00065745,             0.00065745,             0.00065745
                     10,                 1.0629,                 2.0211,                 1.4994,                0.45576,                0.49401,                0.47166,                 0.2781,                 1.3677,                 2.0947,                 1.7539,             0.00065038,             0.00065038,             0.00065038
                     11,                 1.0391,                 1.9187,                 1.4705,                0.38576,                0.57712,                0.47855,                0.27785,                 1.2966,                 1.9466,                 1.7096,             0.00064331,             0.00064331,             0.00064331
                     12,                 1.0246,                 1.8432,                 1.4652,                0.45829,                 0.5435,                0.46821,                 0.2883,                 1.2748,                 1.9781,                 1.6781,             0.00063625,             0.00063625,             0.00063625
                     13,                 1.0093,                 1.8108,                 1.4499,                0.45755,                0.56626,                0.51521,                0.32355,                 1.2838,                 1.8864,                 1.6999,             0.00062918,             0.00062918,             0.00062918
                     14,                 1.0019,                 1.7243,                 1.4283,                 0.5928,                0.48491,                0.53567,                0.34715,                 1.1958,                 1.8094,                 1.5738,             0.00062211,             0.00062211,             0.00062211
                     15,                0.97741,                 1.6981,                  1.419,                0.38917,                0.49433,                0.45927,                0.28204,                 1.3866,                 2.0008,                 1.7728,             0.00061504,             0.00061504,             0.00061504
                     16,                0.96261,                 1.6527,                 1.4106,                0.52854,                0.48508,                0.48903,                0.29575,                 1.3005,                 2.1182,                 1.7306,             0.00060797,             0.00060797,             0.00060797
                     17,                 0.9576,                 1.6201,                 1.4045,                0.52408,                0.58144,                0.52207,                0.30728,                 1.2424,                 1.8822,                  1.637,              0.0006009,              0.0006009,              0.0006009
                     18,                0.93883,                 1.5889,                 1.3862,                0.48395,                0.51753,                0.50094,                 0.3346,                 1.2761,                 1.8036,                 1.6721,             0.00059383,             0.00059383,             0.00059383
                     19,                0.93447,                 1.5395,                 1.3823,                0.44251,                0.56505,                0.48622,                0.31275,                  1.306,                 1.9284,                 1.6698,             0.00058677,             0.00058677,             0.00058677
                     20,                0.91251,                 1.5148,                  1.359,                0.52705,                0.61054,                 0.5644,                0.36164,                 1.2944,                 1.7664,                  1.667,              0.0005797,              0.0005797,              0.0005797
                     21,                0.91448,                 1.4986,                  1.364,                0.51582,                0.57231,                0.55261,                0.36026,                 1.2336,                 1.6764,                 1.6111,             0.00057263,             0.00057263,             0.00057263
                     22,                0.88822,                  1.459,                 1.3453,                0.55164,                0.54023,                0.57635,                0.36186,                 1.2709,                 1.6699,                  1.642,             0.00056556,             0.00056556,             0.00056556
                     23,                0.88582,                 1.4104,                 1.3369,                 0.5508,                0.51144,                0.52444,                0.32404,                 1.3319,                 1.9337,                 1.7332,             0.00055849,             0.00055849,             0.00055849
                     24,                0.88608,                 1.3953,                  1.339,                0.53952,                0.54668,                0.52908,                0.32234,                 1.2635,                 1.8499,                 1.6713,             0.00055142,             0.00055142,             0.00055142
                     25,                0.87091,                 1.3487,                 1.3284,                 0.5338,                 0.5751,                0.55665,                0.34557,                 1.3183,                 1.7731,                 1.7193,             0.00054435,             0.00054435,             0.00054435
                     26,                 0.8735,                  1.357,                 1.3307,                0.56496,                0.56608,                0.56539,                0.33565,                 1.2845,                 1.6777,                 1.6628,             0.00053728,             0.00053728,             0.00053728
                     27,                0.86415,                 1.3403,                  1.322,                0.51401,                0.60896,                0.56475,                0.36988,                 1.2653,                 1.7093,                 1.6596,             0.00053022,             0.00053022,             0.00053022
                     28,                0.85993,                 1.2966,                  1.317,                0.62548,                0.56193,                0.61995,                0.39234,                 1.3341,                 1.6146,                 1.7364,             0.00052315,             0.00052315,             0.00052315
                     29,                0.83151,                  1.257,                 1.2931,                0.55781,                0.55294,                0.58133,                0.35802,                 1.2718,                 1.7084,                 1.6665,             0.00051608,             0.00051608,             0.00051608
                     30,                0.82902,                 1.2593,                 1.2897,                0.60451,                0.59495,                0.59467,                  0.393,                 1.2387,                 1.9017,                 1.6403,             0.00050901,             0.00050901,             0.00050901
                     31,                0.82174,                 1.2339,                  1.291,                0.59925,                0.57893,                0.58636,                0.36341,                 1.3314,                 1.7031,                 1.7137,             0.00050194,             0.00050194,             0.00050194
                     32,                0.82434,                 1.2243,                 1.2848,                  0.579,                 0.6305,                0.61189,                0.39339,                 1.3509,                 1.7002,                 1.7668,             0.00049487,             0.00049487,             0.00049487
                     33,                  0.813,                 1.2262,                 1.2781,                0.60212,                0.57896,                0.61722,                0.37458,                 1.3537,                 1.6394,                 1.7659,              0.0004878,              0.0004878,              0.0004878
                     34,                0.79282,                 1.1332,                 1.2633,                0.55271,                0.62879,                0.64731,                0.42375,                 1.2907,                 1.5786,                 1.7076,             0.00048074,             0.00048074,             0.00048074
