                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1273,                 3.7085,                 1.5739,                0.27278,                0.13554,                0.08681,                0.04576,                 1.2738,                  3.146,                 1.7336,             0.00023646,             0.00023646,             0.00023646
                      2,                 1.1751,                 3.1984,                 1.6108,                0.12577,                0.25816,                0.13875,                 0.0618,                  1.581,                 2.9863,                 2.0724,             0.00045881,             0.00045881,             0.00045881
                      3,                 1.1819,                 2.8207,                 1.5912,                0.25456,                0.35875,                0.22003,                0.11175,                 1.4341,                 2.8502,                 1.8822,             0.00066544,             0.00066544,             0.00066544
                      4,                  1.181,                 2.6291,                 1.5964,                0.30074,                0.34873,                0.26426,                0.14982,                 1.6127,                 2.8405,                 1.9606,             0.00064331,             0.00064331,             0.00064331
                      5,                  1.148,                 2.4506,                 1.5558,                0.43778,                0.33044,                0.33116,                 0.1944,                 1.3663,                 2.2633,                 1.7354,             0.00061975,             0.00061975,             0.00061975
                      6,                 1.0844,                 2.2669,                 1.5169,                0.37964,                0.48436,                0.36063,                0.22877,                 1.3079,                 2.2258,                 1.6978,             0.00059619,             0.00059619,             0.00059619
                      7,                 1.0831,                 2.1837,                 1.5036,                 0.4561,                0.33305,                0.37987,                0.21626,                 1.4346,                 2.4098,                 1.7988,             0.00057263,             0.00057263,             0.00057263
                      8,                 1.0459,                 2.0547,                 1.4781,                0.42589,                0.46171,                0.42913,                0.27456,                 1.2799,                 2.1075,                 1.6687,             0.00054907,             0.00054907,             0.00054907
                      9,                 1.0307,                 1.9555,                 1.4513,                  0.527,                0.44731,                0.47401,                0.30291,                  1.305,                 2.0044,                 1.7085,              0.0005255,              0.0005255,              0.0005255
                     10,                 1.0195,                 1.9272,                 1.4593,                  0.498,                0.53935,                0.49327,                0.28285,                 1.3756,                 2.0703,                 1.7282,             0.00050194,             0.00050194,             0.00050194
                     11,                 0.9995,                 1.8503,                 1.4363,                0.56646,                0.47474,                0.51954,                0.31417,                 1.2949,                 1.8532,                 1.7041,             0.00047838,             0.00047838,             0.00047838
                     12,                0.97318,                 1.7675,                 1.4215,                0.50417,                0.52538,                0.50415,                0.31698,                 1.2564,                 1.9333,                 1.6525,             0.00045482,             0.00045482,             0.00045482
                     13,                0.96505,                 1.7277,                 1.4111,                0.55158,                0.51939,                0.53983,                0.33772,                 1.2813,                  1.862,                 1.6527,             0.00043126,             0.00043126,             0.00043126
