                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0489,                 3.5874,                 1.5288,                0.42607,                0.15712,                0.17375,                0.09142,                 1.4803,                 3.0621,                 1.9971,             0.00025467,             0.00025467,             0.00025467
                      2,                 1.0775,                 2.9115,                 1.5378,                0.19677,                0.26639,                0.19834,                 0.0872,                 1.9272,                 3.0847,                 2.2222,             0.00049414,             0.00049414,             0.00049414
                      3,                 1.0671,                 2.4714,                 1.5008,                0.29628,                0.29729,                 0.2837,                0.14302,                 1.4892,                 2.6549,                 1.9581,             0.00071669,             0.00071669,             0.00071669
                      4,                 1.0586,                 2.2385,                 1.4879,                 0.4679,                0.55118,                0.48745,                0.28997,                 1.3627,                 2.2902,                 1.7639,             0.00069287,             0.00069287,             0.00069287
                      5,                 1.0049,                 2.0111,                 1.4417,                0.46975,                0.57615,                0.48619,                0.27288,                 1.3397,                  1.966,                 1.7573,             0.00066749,             0.00066749,             0.00066749
                      6,                0.96446,                  1.877,                  1.413,                0.45699,                0.53341,                0.45312,                0.25349,                 1.4184,                 2.1068,                 1.8304,             0.00064212,             0.00064212,             0.00064212
                      7,                0.94643,                 1.7647,                 1.3961,                0.58048,                0.47663,                0.53377,                0.32213,                 1.3122,                  1.938,                 1.6883,             0.00061674,             0.00061674,             0.00061674
                      8,                 0.9083,                   1.65,                 1.3685,                0.59632,                0.54054,                0.57687,                 0.3499,                 1.3929,                 1.8396,                 1.7926,             0.00059136,             0.00059136,             0.00059136
                      9,                0.88835,                 1.5479,                 1.3417,                0.54663,                0.60657,                0.62923,                0.38561,                 1.2484,                 1.7786,                 1.5854,             0.00056598,             0.00056598,             0.00056598
                     10,                0.87428,                 1.4932,                 1.3342,                0.65592,                0.56321,                0.64772,                0.41805,                 1.2395,                 1.5873,                 1.5867,             0.00054061,             0.00054061,             0.00054061
                     11,                0.84392,                 1.4078,                 1.3051,                0.70722,                0.53188,                 0.6233,                0.42167,                 1.1584,                 1.5511,                 1.5276,             0.00051523,             0.00051523,             0.00051523
                     12,                0.81614,                 1.3623,                 1.2938,                0.70029,                0.54902,                0.65059,                 0.4224,                 1.2283,                 1.5138,                 1.5829,             0.00048985,             0.00048985,             0.00048985
                     13,                0.80726,                 1.3086,                 1.2825,                0.61839,                0.60086,                0.61337,                0.40518,                 1.1907,                 1.5833,                 1.5536,             0.00046448,             0.00046448,             0.00046448
                     14,                0.80401,                 1.2513,                 1.2677,                0.62308,                0.58731,                0.67607,                0.43133,                 1.2828,                 1.5392,                 1.6182,              0.0004391,              0.0004391,              0.0004391
                     15,                0.77367,                 1.1952,                 1.2553,                0.60355,                  0.595,                0.65088,                0.44226,                 1.1754,                 1.5514,                 1.5399,             0.00041372,             0.00041372,             0.00041372
                     16,                0.75313,                 1.1531,                  1.237,                0.60218,                0.66231,                0.65017,                0.38871,                 1.3055,                 1.5276,                 1.6558,             0.00038835,             0.00038835,             0.00038835
                     17,                 0.7377,                 1.0911,                 1.2275,                0.72369,                0.64153,                0.71517,                0.48489,                 1.1499,                 1.3845,                 1.5188,             0.00036297,             0.00036297,             0.00036297
                     18,                0.71809,                 1.0718,                 1.2073,                0.65716,                0.66393,                0.68833,                0.47858,                 1.1743,                 1.3769,                 1.5496,             0.00033759,             0.00033759,             0.00033759
                     19,                 0.7146,                 1.0342,                 1.2047,                0.67993,                0.72149,                0.73127,                0.48863,                 1.1853,                 1.3308,                 1.5559,             0.00031221,             0.00031221,             0.00031221
                     20,                0.68485,                0.98524,                 1.1809,                0.69771,                0.66323,                0.73947,                0.50699,                 1.1498,                 1.3366,                 1.5567,             0.00028684,             0.00028684,             0.00028684
                     21,                0.64822,                0.89027,                  1.221,                0.65816,                0.59797,                0.67809,                0.47812,                 1.1431,                 1.4809,                 1.5216,             0.00026146,             0.00026146,             0.00026146
                     22,                0.59126,                0.74751,                 1.1742,                0.62114,                0.67517,                0.70519,                0.48743,                 1.1503,                 1.3215,                 1.5654,             0.00023608,             0.00023608,             0.00023608
                     23,                0.56666,                0.68732,                 1.1568,                0.71179,                0.62627,                0.71165,                0.49385,                  1.085,                 1.3625,                 1.4529,             0.00021071,             0.00021071,             0.00021071
                     24,                0.54004,                0.63219,                 1.1219,                0.72083,                0.62694,                0.70152,                0.49013,                 1.1704,                 1.4106,                 1.5867,             0.00018533,             0.00018533,             0.00018533
                     25,                 0.5242,                0.59884,                 1.1083,                0.69849,                0.65141,                0.73766,                0.51032,                 1.1532,                 1.3379,                 1.5617,             0.00015995,             0.00015995,             0.00015995
                     26,                0.49517,                0.56714,                 1.0836,                0.67027,                0.71731,                0.73917,                0.50204,                 1.1563,                 1.3671,                 1.5675,             0.00013457,             0.00013457,             0.00013457
                     27,                0.47083,                0.52918,                 1.0717,                0.74134,                0.65483,                0.74524,                0.51442,                   1.14,                 1.4033,                 1.5375,              0.0001092,              0.0001092,              0.0001092
                     28,                0.45227,                0.50231,                 1.0498,                0.69287,                0.69076,                0.76053,                0.52494,                 1.1479,                 1.3192,                 1.5757,             8.3821e-05,             8.3821e-05,             8.3821e-05
                     29,                0.43122,                0.48537,                 1.0356,                 0.7293,                0.66701,                0.76026,                0.52162,                 1.1504,                 1.3059,                  1.561,             5.8444e-05,             5.8444e-05,             5.8444e-05
                     30,                0.42376,                0.46849,                  1.028,                 0.7349,                0.69833,                0.76464,                0.52618,                 1.1607,                 1.3089,                  1.593,             3.3067e-05,             3.3067e-05,             3.3067e-05
