                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0418,                 3.5671,                 1.5199,                 0.1417,                0.15219,                0.12914,                0.06547,                 1.3473,                 2.9839,                 1.7801,             0.00025467,             0.00025467,             0.00025467
                      2,                  1.083,                 2.8824,                  1.536,                0.58899,                0.23758,                0.28269,                0.16274,                 1.4556,                 2.9182,                 1.8804,             0.00050088,             0.00050088,             0.00050088
                      3,                 1.0783,                 2.4534,                 1.4999,                0.26741,                0.52982,                0.33174,                0.19208,                 1.4632,                 2.8672,                 1.8748,             0.00073695,             0.00073695,             0.00073695
                      4,                 1.0663,                 2.2192,                 1.4977,                0.37727,                0.41653,                0.35522,                0.18392,                 1.6086,                 2.3637,                 2.0562,             0.00072332,             0.00072332,             0.00072332
                      5,                 1.0373,                 2.0516,                 1.4692,                0.44133,                0.45992,                0.47538,                0.27376,                 1.4168,                 2.2619,                 1.7975,              0.0007081,              0.0007081,              0.0007081
                      6,                0.99497,                 1.8883,                  1.433,                0.38927,                0.58325,                0.44111,                0.23323,                 1.3203,                 2.1189,                 1.7427,             0.00069287,             0.00069287,             0.00069287
                      7,                0.96169,                 1.7573,                 1.4015,                0.53643,                0.61043,                0.55573,                0.31817,                 1.3784,                 1.7698,                 1.7482,             0.00067764,             0.00067764,             0.00067764
                      8,                 0.9343,                 1.6869,                 1.3794,                0.50542,                0.40319,                 0.4364,                0.26249,                 1.4061,                 2.0848,                 1.7986,             0.00066242,             0.00066242,             0.00066242
                      9,                0.90525,                 1.6061,                 1.3555,                0.56763,                0.50629,                0.55432,                0.34124,                  1.362,                 1.6815,                 1.8065,             0.00064719,             0.00064719,             0.00064719
                     10,                0.90456,                 1.5104,                 1.3579,                0.41715,                0.54575,                0.50163,                0.30817,                 1.3182,                 2.0589,                 1.7214,             0.00063196,             0.00063196,             0.00063196
                     11,                0.87793,                 1.4658,                 1.3371,                0.53757,                0.56341,                0.55037,                0.34819,                 1.1874,                 1.8681,                 1.5732,             0.00061674,             0.00061674,             0.00061674
                     12,                0.85631,                 1.4046,                 1.3248,                0.56307,                0.47306,                0.51061,                0.34141,                 1.2228,                  1.805,                 1.6271,             0.00060151,             0.00060151,             0.00060151
                     13,                0.84511,                 1.3498,                  1.305,                0.67987,                0.63343,                0.65582,                0.41964,                 1.3148,                 1.6184,                 1.6786,             0.00058629,             0.00058629,             0.00058629
                     14,                0.83528,                 1.3301,                 1.2994,                0.69555,                0.54522,                0.65759,                0.42202,                 1.2412,                 1.6204,                 1.5863,             0.00057106,             0.00057106,             0.00057106
                     15,                0.79507,                 1.2298,                 1.2727,                0.68408,                0.56898,                0.64026,                 0.4366,                 1.2258,                 1.4799,                 1.5908,             0.00055583,             0.00055583,             0.00055583
                     16,                0.80501,                 1.1745,                  1.277,                0.55421,                0.56845,                0.59572,                0.40119,                 1.1881,                 1.6185,                 1.5503,             0.00054061,             0.00054061,             0.00054061
                     17,                0.77975,                 1.1534,                 1.2493,                0.50429,                 0.6626,                0.61033,                0.40442,                  1.233,                 1.5314,                 1.6177,             0.00052538,             0.00052538,             0.00052538
                     18,                0.75117,                 1.1058,                 1.2301,                0.63543,                0.66109,                0.68189,                0.44158,                 1.2464,                 1.5162,                 1.6248,             0.00051015,             0.00051015,             0.00051015
                     19,                0.74947,                 1.1133,                 1.2377,                0.66033,                0.60648,                0.66859,                0.41802,                 1.3119,                 1.5435,                 1.6724,             0.00049493,             0.00049493,             0.00049493
                     20,                0.72395,                 1.0427,                 1.2125,                0.71538,                  0.668,                0.70049,                 0.4719,                   1.13,                 1.3672,                 1.4905,              0.0004797,              0.0004797,              0.0004797
                     21,                0.71574,                 1.0308,                 1.2154,                0.61163,                0.71234,                0.69286,                0.44906,                 1.2871,                 1.4517,                 1.6941,             0.00046448,             0.00046448,             0.00046448
                     22,                 0.7184,                0.99534,                 1.2121,                0.73585,                0.59956,                0.70894,                0.49102,                 1.1078,                 1.3126,                 1.4852,             0.00044925,             0.00044925,             0.00044925
                     23,                0.69477,                0.96664,                 1.1951,                0.61482,                0.70907,                0.69254,                0.47206,                 1.2334,                 1.4858,                 1.5947,             0.00043402,             0.00043402,             0.00043402
                     24,                0.69413,                 0.9501,                 1.1876,                0.67856,                0.60836,                0.65254,                0.44798,                 1.1904,                 1.4916,                 1.5916,              0.0004188,              0.0004188,              0.0004188
                     25,                 0.6778,                0.93005,                 1.1796,                 0.7461,                0.65732,                 0.7293,                0.52245,                  1.126,                  1.341,                 1.4924,             0.00040357,             0.00040357,             0.00040357
