                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                0.74617,                 1.0029,                 1.1589,                0.74449,                0.59317,                0.68709,                0.45973,                 1.1599,                 1.6912,                 1.6077,             0.00038768,             0.00038768,             0.00038768
                     29,                0.74152,                0.99937,                  1.154,                0.67327,                0.62765,                0.68241,                0.48218,                 1.1679,                 1.4329,                 1.5772,             0.00037118,             0.00037118,             0.00037118
                     30,                0.72916,                0.95095,                 1.1426,                0.80465,                0.61905,                0.71694,                0.47263,                 1.1856,                  1.561,                 1.6277,             0.00035469,             0.00035469,             0.00035469
                     31,                0.73269,                0.96974,                 1.1532,                0.72445,                0.65128,                0.72502,                0.48209,                 1.2113,                 1.5266,                 1.6293,              0.0003382,              0.0003382,              0.0003382
                     32,                0.71764,                0.93703,                 1.1345,                0.66493,                0.63861,                0.69138,                0.45552,                 1.1505,                 1.6516,                 1.5817,              0.0003217,              0.0003217,              0.0003217
                     33,                0.68915,                0.89523,                 1.1178,                 0.6383,                0.67358,                0.69567,                0.47655,                 1.1298,                 1.5225,                  1.554,             0.00030521,             0.00030521,             0.00030521
                     34,                0.70054,                0.87855,                 1.1319,                0.71255,                0.65308,                0.70162,                0.46474,                 1.1838,                 1.5139,                 1.6068,             0.00028872,             0.00028872,             0.00028872
                     35,                0.67959,                0.84797,                 1.1045,                 0.6714,                0.66348,                0.71707,                0.50348,                  1.122,                 1.5223,                 1.5403,             0.00027222,             0.00027222,             0.00027222
                     36,                0.65925,                0.81548,                 1.0975,                0.70035,                0.65559,                0.71772,                0.51114,                 1.0259,                 1.2825,                 1.4506,             0.00025573,             0.00025573,             0.00025573
                     37,                0.66841,                0.84135,                 1.0978,                0.78325,                0.65555,                0.73612,                0.51774,                   1.09,                 1.3478,                  1.509,             0.00023924,             0.00023924,             0.00023924
                     38,                0.64579,                0.79669,                 1.0961,                0.58505,                0.70534,                0.71383,                0.53169,                 1.0827,                 1.3406,                 1.5469,             0.00022274,             0.00022274,             0.00022274
                     39,                0.62193,                0.78121,                 1.0654,                0.72021,                0.60685,                0.70122,                 0.4948,                 1.0556,                 1.4858,                 1.5127,             0.00020625,             0.00020625,             0.00020625
                     40,                0.63171,                0.76498,                 1.0787,                0.69471,                 0.7185,                0.76245,                 0.5392,                 1.0928,                 1.4171,                 1.5665,             0.00018976,             0.00018976,             0.00018976
                     41,                0.61685,                0.70427,                 1.1424,                  0.754,                0.67702,                 0.7306,                 0.5201,                  1.104,                  1.357,                 1.6194,             0.00017326,             0.00017326,             0.00017326
                     42,                0.56322,                0.56894,                 1.0904,                0.80926,                0.66864,                0.74641,                0.55217,                0.97804,                 1.2159,                 1.4238,             0.00015677,             0.00015677,             0.00015677
                     43,                0.55246,                0.54933,                 1.0904,                0.85849,                0.65556,                0.76673,                0.56142,                 1.0172,                 1.1318,                 1.4592,             0.00014028,             0.00014028,             0.00014028
                     44,                0.53664,                0.50928,                 1.0797,                0.78797,                0.70011,                0.77043,                0.54634,                 1.0394,                 1.2172,                 1.4791,             0.00012378,             0.00012378,             0.00012378
                     45,                0.53489,                0.50523,                 1.0593,                0.86664,                  0.594,                0.73809,                0.53109,                 1.0309,                 1.2883,                 1.4753,             0.00010729,             0.00010729,             0.00010729
                     46,                0.50987,                0.50401,                 1.0491,                0.77901,                0.64815,                0.74422,                 0.5412,                 1.0702,                 1.2466,                 1.5196,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     47,                0.48442,                0.46782,                  1.032,                0.70566,                 0.7622,                0.76336,                0.56656,                 1.0313,                 1.1793,                 1.4981,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     48,                0.48278,                0.45851,                 1.0354,                0.83724,                0.65755,                0.74693,                0.55133,                  1.057,                 1.2707,                 1.5127,              5.781e-05,              5.781e-05,              5.781e-05
                     49,                0.47003,                0.45087,                  1.013,                0.80154,                0.67473,                0.74704,                0.54543,                  1.018,                 1.2625,                 1.4787,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     50,                0.46246,                0.43331,                 1.0054,                0.84165,                0.64958,                0.75657,                0.54885,                 1.0166,                 1.2632,                 1.4798,             2.4823e-05,             2.4823e-05,             2.4823e-05
