                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6382,                 4.0494,                 1.8858,                0.11846,                0.13899,                0.10433,                0.05095,                 1.8972,                 3.1519,                 2.1259,             0.00022159,             0.00022159,             0.00022159
                      2,                 1.6684,                 3.3843,                  1.872,                0.23591,                0.22977,                0.18045,                0.09282,                 1.8292,                 2.8897,                 2.1454,             0.00043513,             0.00043513,             0.00043513
                      3,                 1.6706,                 3.0496,                 1.8722,                0.31261,                0.28918,                0.24624,                0.11384,                 1.9375,                 2.7708,                 2.2073,             0.00063987,             0.00063987,             0.00063987
                      4,                 1.6453,                 2.7723,                 1.8356,                0.38776,                 0.3202,                0.30065,                0.13845,                 1.8999,                 2.6071,                 2.1902,             0.00062738,             0.00062738,             0.00062738
                      5,                  1.609,                 2.5213,                 1.7978,                0.50272,                0.37256,                 0.3587,                0.17916,                 1.8155,                 2.4084,                 2.1033,             0.00061417,             0.00061417,             0.00061417
                      6,                 1.5828,                 2.4246,                 1.7727,                0.43282,                0.38878,                 0.3849,                0.19451,                 1.8211,                 2.4185,                 2.0882,             0.00060097,             0.00060097,             0.00060097
                      7,                 1.5511,                 2.2591,                 1.7452,                0.57313,                0.41007,                0.47051,                0.25835,                 1.7288,                 2.1453,                 1.9999,             0.00058776,             0.00058776,             0.00058776
                      8,                 1.5239,                 2.1412,                 1.7134,                0.52127,                0.47906,                 0.4903,                0.26624,                 1.7305,                 2.0792,                 1.9843,             0.00057455,             0.00057455,             0.00057455
                      9,                 1.4996,                 2.0724,                 1.6938,                0.61332,                0.44252,                0.50795,                0.28754,                 1.7181,                 2.0001,                 1.9795,             0.00056135,             0.00056135,             0.00056135
                     10,                 1.4756,                 2.0008,                 1.6768,                0.59486,                 0.5277,                0.54408,                 0.2963,                 1.6932,                  1.986,                 1.9697,             0.00054814,             0.00054814,             0.00054814
                     11,                 1.4411,                 1.9014,                  1.644,                0.63851,                0.49969,                0.55507,                0.31235,                 1.6893,                 1.8622,                 1.9621,             0.00053493,             0.00053493,             0.00053493
                     12,                 1.4176,                 1.8406,                 1.6197,                0.61258,                0.53827,                 0.5692,                0.32095,                 1.6819,                 1.8199,                 1.9284,             0.00052173,             0.00052173,             0.00052173
                     13,                 1.3942,                 1.7694,                 1.6031,                0.66131,                 0.5134,                0.58225,                0.33313,                 1.6402,                 1.7519,                  1.902,             0.00050852,             0.00050852,             0.00050852
                     14,                 1.3768,                 1.7256,                 1.5868,                0.63751,                0.56533,                0.61547,                0.33945,                 1.6533,                 1.6512,                 1.8599,             0.00049531,             0.00049531,             0.00049531
                     15,                 1.3519,                 1.6706,                 1.5595,                0.64316,                0.55126,                0.59829,                0.36674,                 1.5835,                 1.7734,                 1.8672,             0.00048211,             0.00048211,             0.00048211
                     16,                 1.3214,                 1.6163,                  1.542,                0.64285,                0.56755,                0.62033,                0.36951,                 1.5626,                 1.6406,                 1.8257,              0.0004689,              0.0004689,              0.0004689
                     17,                 1.3112,                 1.5727,                 1.5267,                0.68425,                0.55669,                0.64387,                0.39384,                 1.5633,                 1.5899,                  1.824,             0.00045569,             0.00045569,             0.00045569
                     18,                 1.2864,                 1.5319,                 1.5038,                 0.6447,                0.61319,                0.66089,                0.40797,                 1.5282,                 1.5395,                 1.7769,             0.00044249,             0.00044249,             0.00044249
                     19,                 1.2584,                 1.4642,                 1.4786,                0.76281,                 0.6098,                0.69124,                0.42761,                 1.5047,                 1.4584,                 1.7404,             0.00042928,             0.00042928,             0.00042928
                     20,                 1.2496,                 1.4801,                 1.4838,                0.72416,                0.61493,                0.68581,                0.42011,                 1.5202,                 1.5062,                 1.7681,             0.00041607,             0.00041607,             0.00041607
                     21,                 1.2288,                 1.4144,                 1.4631,                0.75098,                0.59554,                0.67697,                0.42276,                 1.4946,                 1.4736,                 1.7426,             0.00040287,             0.00040287,             0.00040287
                     22,                 1.2087,                 1.3708,                 1.4471,                0.75492,                0.62161,                0.70246,                0.44662,                 1.4625,                 1.4403,                 1.7192,             0.00038966,             0.00038966,             0.00038966
                     23,                  1.203,                  1.356,                 1.4346,                0.76738,                0.60893,                 0.7035,                0.43602,                 1.4711,                 1.4194,                 1.7098,             0.00037645,             0.00037645,             0.00037645
