                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                0.77705,                 1.3774,                 1.1691,                0.53491,                0.53289,                0.52358,                0.35556,                 1.3362,                  2.061,                 1.7046,             0.00059436,             0.00059436,             0.00059436
                     13,                0.75645,                 1.3223,                 1.1439,                0.54596,                0.49795,                0.47835,                 0.3245,                 1.1693,                 1.8575,                   1.48,             0.00058776,             0.00058776,             0.00058776
                     14,                0.75583,                 1.2843,                 1.1484,                0.82495,                0.41698,                0.50074,                0.36733,                 1.2041,                 1.8682,                 1.4773,             0.00058116,             0.00058116,             0.00058116
                     15,                0.72692,                 1.2405,                 1.1339,                0.41139,                0.60956,                 0.5389,                0.37327,                 1.1011,                 1.6888,                  1.473,             0.00057455,             0.00057455,             0.00057455
                     16,                0.70413,                 1.1708,                 1.1171,                 0.4935,                0.60731,                0.53909,                0.36385,                 1.1426,                  1.668,                 1.5244,             0.00056795,             0.00056795,             0.00056795
                     17,                 0.7056,                 1.1902,                 1.1159,                 0.6032,                0.59632,                0.61629,                 0.4488,                 1.3142,                 1.6098,                 1.6957,             0.00056135,             0.00056135,             0.00056135
                     18,                0.70995,                 1.1421,                 1.1115,                0.61697,                 0.4999,                0.54603,                 0.4026,                 1.1136,                 1.5112,                 1.4304,             0.00055474,             0.00055474,             0.00055474
                     19,                0.69073,                 1.0988,                 1.1053,                0.52075,                0.53042,                0.47598,                0.34151,                 1.1462,                 1.6895,                 1.4609,             0.00054814,             0.00054814,             0.00054814
                     20,                   0.67,                 1.0742,                 1.0939,                0.64406,                 0.5718,                0.57913,                0.40566,                 1.1535,                 1.4771,                 1.4742,             0.00054154,             0.00054154,             0.00054154
                     21,                0.67558,                 1.0236,                 1.0954,                0.62876,                 0.5834,                0.59022,                0.40379,                 1.1866,                 1.6087,                 1.5691,             0.00053493,             0.00053493,             0.00053493
                     22,                0.64576,                0.97141,                 1.0738,                0.71864,                  0.516,                0.56282,                0.41557,                 1.1535,                   1.57,                 1.4658,             0.00052833,             0.00052833,             0.00052833
                     23,                0.63234,                0.95071,                 1.0671,                0.61224,                0.51249,                0.51709,                0.40579,                 1.1022,                 1.6431,                 1.4362,             0.00052173,             0.00052173,             0.00052173
                     24,                0.62229,                0.92947,                 1.0604,                0.65843,                0.51212,                0.52568,                0.39642,                 1.1779,                 1.8275,                 1.5322,             0.00051512,             0.00051512,             0.00051512
                     25,                0.62046,                0.88885,                 1.0536,                0.73519,                0.61534,                0.64306,                0.48839,                 1.1104,                 1.1947,                 1.5258,             0.00050852,             0.00050852,             0.00050852
                     26,                0.60964,                0.87256,                 1.0595,                0.61653,                0.58408,                 0.5868,                0.43151,                 1.1112,                 1.4508,                 1.4621,             0.00050192,             0.00050192,             0.00050192
                     27,                0.58718,                0.84855,                 1.0307,                0.71203,                0.51697,                  0.596,                0.44575,                 1.1365,                 1.5509,                 1.4739,             0.00049531,             0.00049531,             0.00049531
                     28,                0.59167,                0.83909,                 1.0433,                0.51075,                0.61453,                0.53919,                0.41131,                 1.1854,                 1.6405,                 1.5296,             0.00048871,             0.00048871,             0.00048871
                     29,                0.57134,                0.80811,                 1.0284,                0.40366,                0.52552,                0.50976,                0.38586,                 1.1808,                 1.6477,                 1.4939,             0.00048211,             0.00048211,             0.00048211
                     30,                0.56134,                0.79435,                 1.0221,                0.75759,                0.54889,                0.59507,                0.42931,                 1.0558,                 1.3879,                 1.4488,              0.0004755,              0.0004755,              0.0004755
                     31,                0.55607,                0.77329,                 1.0221,                0.63777,                0.59239,                0.56185,                 0.4468,                 1.1279,                 1.7582,                 1.5046,              0.0004689,              0.0004689,              0.0004689
                     32,                0.55487,                0.74746,                 1.0137,                0.73559,                0.47631,                0.54978,                0.38267,                 1.1687,                  1.696,                 1.4174,              0.0004623,              0.0004623,              0.0004623
                     33,                 0.5558,                0.74709,                  1.019,                 0.6855,                0.59636,                0.62116,                0.43143,                 1.2424,                 1.7085,                 1.5746,             0.00045569,             0.00045569,             0.00045569
                     34,                0.53792,                0.72418,                 1.0033,                0.60668,                0.68197,                0.63092,                0.45263,                 1.2591,                 1.2951,                  1.535,             0.00044909,             0.00044909,             0.00044909
                     35,                0.54127,                0.73451,                 1.0089,                 0.7134,                0.53328,                 0.5519,                0.42059,                 1.3739,                 1.3922,                 1.7316,             0.00044249,             0.00044249,             0.00044249
                     36,                0.51618,                0.68808,                0.99176,                0.58265,                0.51073,                0.54245,                0.42954,                 1.0483,                 1.6209,                 1.3676,             0.00043588,             0.00043588,             0.00043588
                     37,                0.52098,                 0.6853,                 1.0021,                0.57654,                0.52349,                0.54024,                0.39537,                  1.142,                 1.3364,                 1.5214,             0.00042928,             0.00042928,             0.00042928
                     38,                0.53685,                0.72498,                 1.0052,                0.54649,                0.58977,                 0.5356,                0.39466,                 1.0461,                  1.379,                 1.4474,             0.00042268,             0.00042268,             0.00042268
                     39,                0.50262,                0.66866,                0.98599,                0.64689,                0.52639,                0.54779,                0.39458,                 1.1567,                 1.3284,                 1.4619,             0.00041607,             0.00041607,             0.00041607
                     40,                0.51424,                0.66289,                0.99205,                0.74937,                0.49734,                0.55175,                0.38509,                 1.1448,                 1.5595,                 1.4634,             0.00040947,             0.00040947,             0.00040947
                     41,                0.49389,                0.62222,                0.97687,                0.58635,                0.56709,                0.54349,                 0.3772,                 1.3739,                 1.2628,                 1.7942,             0.00040287,             0.00040287,             0.00040287
                     42,                 0.5095,                0.64516,                0.98551,                0.56625,                0.61628,                0.59332,                0.44263,                 1.1604,                 1.2773,                 1.4766,             0.00039626,             0.00039626,             0.00039626
                     43,                0.48793,                0.63631,                0.98027,                0.63637,                0.56621,                 0.5532,                0.40304,                 1.2513,                 1.3679,                 1.5503,             0.00038966,             0.00038966,             0.00038966
                     44,                0.49294,                 0.6251,                 0.9844,                0.65385,                0.62716,                0.57398,                0.43335,                 1.1779,                 1.3756,                 1.5557,             0.00038306,             0.00038306,             0.00038306
                     45,                0.47732,                0.57728,                0.97274,                0.67102,                0.48326,                0.52637,                0.38297,                 1.3052,                 1.4895,                 1.7494,             0.00037645,             0.00037645,             0.00037645
                     46,                 0.4745,                0.58153,                 0.9672,                0.67672,                0.54054,                0.58676,                0.44414,                 1.1092,                 1.5456,                 1.5002,             0.00036985,             0.00036985,             0.00036985
                     47,                0.46332,                 0.5832,                0.96101,                0.66565,                0.63034,                0.58684,                0.44794,                 1.2826,                 1.3201,                 1.6251,             0.00036325,             0.00036325,             0.00036325
                     48,                0.45775,                0.55575,                0.96245,                 0.5951,                0.59475,                 0.6231,                0.48394,                 1.1114,                 1.3307,                 1.4904,             0.00035664,             0.00035664,             0.00035664
                     49,                0.46094,                0.56499,                0.96209,                0.74098,                0.56471,                0.65397,                0.50466,                0.97764,                  1.169,                 1.3397,             0.00035004,             0.00035004,             0.00035004
                     50,                0.45078,                0.55308,                0.95912,                0.71731,                0.60922,                 0.5975,                0.46046,                0.99982,                 1.0836,                 1.2876,             0.00034344,             0.00034344,             0.00034344
                     51,                0.45001,                0.53957,                0.95484,                0.64468,                0.55613,                0.54042,                0.41068,                 1.1397,                 1.4032,                 1.4542,             0.00033683,             0.00033683,             0.00033683
                     52,                0.44356,                0.52791,                0.95066,                0.66796,                0.66899,                0.62714,                0.46308,                 1.1569,                 1.2305,                 1.4682,             0.00033023,             0.00033023,             0.00033023
                     53,                0.44356,                0.53724,                0.95319,                0.58196,                0.63598,                0.61152,                0.48271,                  1.004,                 1.3438,                 1.3504,             0.00032363,             0.00032363,             0.00032363
                     54,                0.45262,                 0.5333,                0.95296,                0.77866,                0.54806,                0.60756,                0.48628,                0.89961,                 1.1295,                 1.3023,             0.00031703,             0.00031703,             0.00031703
                     55,                0.42979,                0.51529,                0.94229,                0.80303,                0.52722,                0.60236,                0.48478,                0.87915,                 1.1099,                 1.2899,             0.00031042,             0.00031042,             0.00031042
                     56,                0.42085,                0.50981,                0.94011,                0.70268,                0.60339,                0.63685,                0.48595,                 1.0715,                 1.8147,                 1.5027,             0.00030382,             0.00030382,             0.00030382
                     57,                0.42471,                0.49727,                0.94325,                0.69558,                0.61444,                0.65209,                0.48633,                0.92881,                 1.3058,                 1.3814,             0.00029722,             0.00029722,             0.00029722
                     58,                0.43647,                0.52667,                0.95139,                0.66687,                0.58612,                 0.6236,                0.48782,                0.92153,                 1.1694,                 1.3183,             0.00029061,             0.00029061,             0.00029061
                     59,                0.42872,                0.49326,                 0.9524,                0.64577,                 0.6803,                0.64359,                0.46348,                 1.2212,                 1.2577,                 1.6369,             0.00028401,             0.00028401,             0.00028401
                     60,                 0.4266,                0.48468,                0.94695,                0.71057,                0.61081,                0.64944,                0.48022,                 1.0661,                 1.2792,                 1.4716,             0.00027741,             0.00027741,             0.00027741
                     61,                0.40934,                0.47177,                0.93914,                0.80664,                0.60516,                0.65849,                  0.516,                 1.0109,                 1.1263,                 1.3821,              0.0002708,              0.0002708,              0.0002708
                     62,                0.41076,                0.48136,                0.94903,                0.70788,                0.56524,                0.61552,                0.49737,                  1.037,                 1.2689,                 1.3746,              0.0002642,              0.0002642,              0.0002642
                     63,                 0.4087,                0.46522,                0.93749,                0.73757,                0.57202,                0.60307,                0.46859,                 1.0168,                  1.433,                 1.4031,              0.0002576,              0.0002576,              0.0002576
                     64,                0.40895,                0.46881,                0.93777,                0.68754,                0.62287,                0.63051,                0.48461,                0.99225,                 1.1496,                 1.3705,             0.00025099,             0.00025099,             0.00025099
                     65,                0.39447,                0.45399,                0.92534,                0.73801,                0.64474,                0.61719,                0.48943,                 1.1462,                 1.4625,                 1.6104,             0.00024439,             0.00024439,             0.00024439
                     66,                0.39064,                 0.4545,                0.92032,                0.76715,                0.52123,                0.62045,                0.49161,                 1.1792,                  1.645,                 1.6181,             0.00023779,             0.00023779,             0.00023779
                     67,                  0.381,                 0.4318,                0.92909,                0.71591,                0.58285,                 0.6116,                0.49167,                0.96078,                 1.3438,                 1.3755,             0.00023118,             0.00023118,             0.00023118
                     68,                0.38234,                0.42912,                0.91839,                  0.714,                0.57197,                0.66477,                0.49636,                 1.2448,                 1.4357,                  1.703,             0.00022458,             0.00022458,             0.00022458
                     69,                0.38287,                0.43722,                0.92294,                0.72508,                0.63316,                0.64103,                0.48911,                 1.1657,                  1.424,                 1.6593,             0.00021798,             0.00021798,             0.00021798
                     70,                0.38238,                0.44185,                0.92831,                0.81077,                0.65042,                 0.6524,                0.49192,                 1.0642,                 1.2114,                 1.5493,             0.00021137,             0.00021137,             0.00021137
                     71,                 0.3776,                0.42767,                0.91653,                0.76866,                0.60297,                0.64902,                0.52672,                0.96353,                 1.2201,                 1.3641,             0.00020477,             0.00020477,             0.00020477
                     72,                0.38116,                0.42392,                0.93036,                0.69319,                0.71139,                0.65254,                0.52378,                0.98993,                 1.2744,                 1.4136,             0.00019817,             0.00019817,             0.00019817
                     73,                0.37129,                0.40654,                0.91574,                0.69581,                0.64935,                0.66236,                0.52973,                0.98378,                 1.3221,                 1.3261,             0.00019156,             0.00019156,             0.00019156
                     74,                0.37028,                0.40966,                0.91463,                0.75693,                0.62159,                0.68838,                0.54354,                0.95256,                  1.328,                 1.3625,             0.00018496,             0.00018496,             0.00018496
                     75,                0.36615,                0.40499,                 0.9142,                0.69389,                0.63004,                0.64301,                0.51557,                0.95336,                 1.3238,                 1.3781,             0.00017836,             0.00017836,             0.00017836
                     76,                0.36698,                0.40586,                0.92019,                0.74409,                0.63058,                0.63771,                0.52671,                 1.1058,                 1.3013,                 1.5829,             0.00017175,             0.00017175,             0.00017175
                     77,                0.35751,                0.38702,                0.91516,                0.77234,                0.62731,                0.68082,                0.55591,                 1.1141,                 1.2311,                  1.655,             0.00016515,             0.00016515,             0.00016515
                     78,                0.36202,                0.39203,                0.91342,                0.75933,                0.67033,                0.67547,                0.55414,                 1.0547,                  1.245,                 1.5017,             0.00015855,             0.00015855,             0.00015855
                     79,                0.34884,                0.38182,                0.91386,                0.82786,                0.64711,                0.66997,                0.54682,                 1.0548,                 1.3597,                 1.4852,             0.00015194,             0.00015194,             0.00015194
                     80,                0.34978,                0.38472,                 0.9068,                0.68399,                0.66253,                0.63446,                 0.5139,                 1.1022,                 1.3775,                 1.5319,             0.00014534,             0.00014534,             0.00014534
                     81,                0.34369,                0.37924,                0.90877,                0.85184,                0.56844,                0.64276,                0.51212,                0.97161,                 1.4024,                 1.3076,             0.00013874,             0.00013874,             0.00013874
                     82,                0.34899,                0.38623,                0.91044,                0.72963,                0.61428,                0.66096,                0.52142,                0.99736,                 1.3034,                 1.3526,             0.00013213,             0.00013213,             0.00013213
                     83,                 0.3435,                0.37035,                0.90322,                0.72132,                0.58647,                0.61554,                0.47163,                0.95898,                 1.3781,                 1.3622,             0.00012553,             0.00012553,             0.00012553
                     84,                0.34746,                0.36437,                0.90782,                0.73869,                0.59614,                0.62407,                0.51063,                0.96451,                   1.19,                 1.3778,             0.00011893,             0.00011893,             0.00011893
                     85,                0.33487,                0.36654,                0.89746,                0.72125,                 0.6448,                0.64331,                0.52689,                0.90484,                  1.394,                 1.3063,             0.00011232,             0.00011232,             0.00011232
                     86,                0.33356,                0.34639,                0.89989,                0.81065,                0.59917,                0.64592,                0.52182,                0.94111,                 1.3572,                 1.3549,             0.00010572,             0.00010572,             0.00010572
                     87,                0.34031,                0.36004,                0.90521,                 0.8231,                0.61138,                0.64847,                0.52187,                0.93415,                 1.3254,                  1.343,             9.9116e-05,             9.9116e-05,             9.9116e-05
                     88,                0.32255,                0.34157,                0.89548,                 0.7766,                0.62425,                0.63324,                0.52342,                0.98628,                 1.4454,                 1.3777,             9.2513e-05,             9.2513e-05,             9.2513e-05
                     89,                0.32877,                0.34704,                0.89675,                0.74423,                 0.6525,                0.66203,                0.54491,                 1.0558,                 1.4192,                 1.4697,              8.591e-05,              8.591e-05,              8.591e-05
                     90,                0.32642,                0.34158,                0.89628,                 0.7062,                0.61784,                0.62354,                0.50883,                0.97331,                 1.4766,                 1.3677,             7.9306e-05,             7.9306e-05,             7.9306e-05
                     91,                0.29671,                0.33049,                0.89165,                0.69889,                0.61496,                0.60298,                0.48512,                 1.0338,                 1.3769,                 1.4795,             7.2703e-05,             7.2703e-05,             7.2703e-05
                     92,                0.28763,                0.28738,                0.88666,                  0.722,                0.60194,                0.61883,                0.49575,                0.96285,                 1.3864,                 1.3914,               6.61e-05,               6.61e-05,               6.61e-05
                     93,                0.28104,                0.27243,                0.88437,                0.73922,                0.61862,                0.62581,                0.49532,                0.97052,                 1.4533,                 1.3527,             5.9496e-05,             5.9496e-05,             5.9496e-05
                     94,                0.27047,                0.27108,                 0.8826,                0.72166,                0.64637,                0.63201,                0.51347,                0.95892,                 1.4117,                 1.3464,             5.2893e-05,             5.2893e-05,             5.2893e-05
                     95,                0.25756,                0.25514,                0.86204,                0.72601,                0.60522,                0.64027,                0.52296,                0.95788,                 1.4363,                 1.3404,              4.629e-05,              4.629e-05,              4.629e-05
                     96,                0.25004,                0.25365,                0.86299,                0.74163,                0.63525,                 0.6451,                0.49943,                0.96253,                 1.3706,                 1.3413,             3.9687e-05,             3.9687e-05,             3.9687e-05
                     97,                0.26549,                0.27543,                0.87636,                0.74659,                0.60659,                0.63399,                0.50513,                 0.9931,                 1.4177,                 1.3541,             3.3083e-05,             3.3083e-05,             3.3083e-05
                     98,                0.24859,                0.25083,                0.85908,                0.73795,                0.61944,                0.63532,                0.50471,                0.98647,                 1.3763,                 1.3748,              2.648e-05,              2.648e-05,              2.648e-05
                     99,                0.24301,                0.23656,                 0.8583,                0.74504,                0.60905,                 0.6322,                0.50907,                0.99001,                 1.3781,                 1.3891,             1.9877e-05,             1.9877e-05,             1.9877e-05
                    100,                0.23671,                0.23294,                0.85233,                0.74705,                0.60688,                0.63803,                 0.5159,                 0.9865,                 1.3526,                 1.3944,             1.3273e-05,             1.3273e-05,             1.3273e-05
