                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                0.91854,                0.99333,                 1.3084,                0.74489,                0.73937,                0.76199,                0.47337,                 1.4928,                 1.2501,                 1.9828,              0.0004878,              0.0004878,              0.0004878
                     34,                0.91517,                0.97704,                 1.3005,                0.74466,                0.75525,                0.78137,                0.49031,                  1.413,                 1.1766,                 1.9573,             0.00048074,             0.00048074,             0.00048074
                     35,                0.90592,                0.95593,                 1.2905,                0.81631,                0.72022,                0.80152,                0.52352,                 1.3659,                  1.137,                 1.8831,             0.00047367,             0.00047367,             0.00047367
                     36,                0.88155,                 0.9252,                 1.2723,                0.77753,                0.69674,                0.78262,                0.51404,                 1.4044,                 1.2191,                 1.8877,              0.0004666,              0.0004666,              0.0004666
                     37,                0.88061,                0.94523,                 1.2743,                0.73875,                0.71827,                0.77042,                0.49478,                 1.4078,                 1.2354,                 1.9126,             0.00045953,             0.00045953,             0.00045953
                     38,                0.87163,                 0.9181,                 1.2673,                0.76023,                0.75442,                0.78162,                0.50776,                 1.3951,                  1.139,                 1.9028,             0.00045246,             0.00045246,             0.00045246
                     39,                0.86504,                0.89809,                 1.2609,                0.79919,                0.70522,                0.76679,                0.51762,                 1.3747,                 1.1735,                 1.9169,             0.00044539,             0.00044539,             0.00044539
                     40,                0.85428,                0.89567,                 1.2545,                0.76762,                0.71219,                0.77062,                0.50156,                  1.456,                 1.1656,                 2.0091,             0.00043832,             0.00043832,             0.00043832
                     41,                0.83786,                0.87158,                 1.2501,                0.78698,                0.74247,                0.78412,                0.52275,                 1.3714,                 1.1362,                 1.9274,             0.00043126,             0.00043126,             0.00043126
                     42,                0.81675,                0.84414,                 1.2231,                0.79504,                0.72433,                 0.7825,                 0.5188,                 1.4065,                   1.16,                 1.9451,             0.00042419,             0.00042419,             0.00042419
                     43,                0.82591,                0.84581,                 1.2358,                0.81907,                0.73585,                0.80108,                0.52435,                 1.3614,                 1.0937,                 1.8927,             0.00041712,             0.00041712,             0.00041712
                     44,                0.80462,                0.83071,                 1.2223,                0.77185,                0.75475,                0.77993,                0.51885,                 1.3557,                 1.1501,                 1.9218,             0.00041005,             0.00041005,             0.00041005
                     45,                 0.8023,                0.83244,                 1.2227,                 0.8026,                0.71897,                 0.7858,                0.51174,                 1.4107,                  1.124,                 2.0055,             0.00040298,             0.00040298,             0.00040298
                     46,                0.80016,                0.81383,                 1.2167,                0.78294,                0.74028,                0.78346,                0.52871,                 1.3521,                 1.1281,                 1.9076,             0.00039591,             0.00039591,             0.00039591
                     47,                 0.7814,                0.79947,                 1.2101,                0.79932,                0.72643,                0.78654,                0.51367,                 1.3758,                 1.0976,                 1.9373,             0.00038884,             0.00038884,             0.00038884
                     48,                 0.7891,                 0.8037,                 1.2103,                 0.7914,                0.73953,                0.78904,                0.52918,                  1.348,                 1.0728,                 1.9053,             0.00038178,             0.00038178,             0.00038178
                     49,                0.77803,                0.78906,                    1.2,                0.81132,                 0.7068,                0.77634,                0.53181,                 1.3564,                 1.1621,                 1.9161,             0.00037471,             0.00037471,             0.00037471
                     50,                0.76743,                0.77524,                 1.1913,                0.75857,                0.74456,                0.77495,                0.53392,                 1.3497,                 1.1739,                 1.9512,             0.00036764,             0.00036764,             0.00036764
                     51,                0.76558,                0.75886,                 1.1929,                0.81548,                0.73463,                0.79722,                0.53192,                  1.378,                 1.1268,                 1.9616,             0.00036057,             0.00036057,             0.00036057
                     52,                 0.7546,                0.75497,                 1.1822,                0.79031,                0.76526,                0.78983,                0.53961,                 1.3424,                 1.0917,                 1.9235,              0.0003535,              0.0003535,              0.0003535
                     53,                0.74611,                0.74339,                 1.1729,                0.81856,                0.72142,                0.78045,                0.52264,                 1.3538,                 1.1286,                 1.9684,             0.00034643,             0.00034643,             0.00034643
                     54,                0.74374,                0.73105,                 1.1747,                0.80949,                0.71098,                0.78826,                0.51888,                 1.3843,                 1.0929,                 2.0087,             0.00033936,             0.00033936,             0.00033936
                     55,                0.72658,                0.72931,                 1.1629,                0.75343,                0.74139,                0.77765,                0.54035,                  1.307,                 1.0396,                 1.9279,              0.0003323,              0.0003323,              0.0003323
                     56,                0.72468,                0.72192,                 1.1636,                0.74058,                0.76781,                0.78927,                0.53695,                 1.3248,                 1.0594,                 1.9252,             0.00032523,             0.00032523,             0.00032523
                     57,                0.72173,                0.71495,                 1.1644,                0.74087,                0.75709,                0.77831,                0.54249,                 1.3488,                 1.0454,                 1.9775,             0.00031816,             0.00031816,             0.00031816
                     58,                0.71012,                0.70304,                 1.1521,                0.80081,                0.72031,                0.77698,                0.52777,                 1.3511,                  1.105,                 2.0168,             0.00031109,             0.00031109,             0.00031109
                     59,                0.69259,                0.68066,                 1.1426,                0.75634,                0.75056,                0.78804,                0.55093,                 1.3117,                 1.0176,                 1.9443,             0.00030402,             0.00030402,             0.00030402
                     60,                0.70255,                0.69555,                 1.1489,                0.83451,                0.68724,                0.79293,                0.54997,                 1.2768,                 1.0369,                 1.9164,             0.00029695,             0.00029695,             0.00029695
                     61,                0.69426,                0.68336,                 1.1383,                0.78554,                0.77406,                0.79544,                0.54805,                 1.3359,                  1.038,                  1.972,             0.00028988,             0.00028988,             0.00028988
                     62,                0.68869,                 0.6665,                 1.1374,                 0.7736,                0.77867,                0.80554,                0.56369,                 1.2831,                 1.0348,                 1.9304,             0.00028282,             0.00028282,             0.00028282
                     63,                0.67478,                0.66115,                 1.1266,                0.83065,                0.72267,                0.79286,                0.55992,                 1.2764,                 1.0398,                 1.9064,             0.00027575,             0.00027575,             0.00027575
                     64,                0.67145,                0.65985,                 1.1306,                0.78894,                0.74164,                0.78002,                0.54926,                 1.3413,                 1.0559,                 2.0025,             0.00026868,             0.00026868,             0.00026868
                     65,                0.66144,                0.65115,                 1.1228,                0.83529,                0.70728,                0.78826,                0.55357,                 1.3299,                 1.0787,                 2.0053,             0.00026161,             0.00026161,             0.00026161
                     66,                0.65975,                0.64338,                 1.1225,                0.82089,                 0.7229,                0.78783,                0.55674,                 1.3164,                 1.0779,                 1.9905,             0.00025454,             0.00025454,             0.00025454
                     67,                0.65744,                0.64022,                 1.1155,                0.82489,                0.72273,                0.78251,                0.55416,                  1.283,                  1.069,                 1.9358,             0.00024747,             0.00024747,             0.00024747
                     68,                 0.6507,                0.63489,                 1.1175,                0.79011,                0.77607,                0.79087,                0.56381,                 1.2558,                 1.0033,                 1.9218,              0.0002404,              0.0002404,              0.0002404
                     69,                 0.6384,                0.62157,                 1.1037,                0.79143,                 0.7501,                0.78338,                0.55284,                 1.3265,                 1.0396,                 2.0002,             0.00023334,             0.00023334,             0.00023334
                     70,                 0.6364,                0.61848,                 1.1031,                 0.7804,                0.76481,                0.80148,                0.56792,                 1.3071,                 1.0297,                 1.9805,             0.00022627,             0.00022627,             0.00022627
                     71,                0.62903,                0.61598,                  1.103,                0.81434,                0.75051,                0.80542,                0.57246,                 1.2828,                 1.0178,                 1.9844,              0.0002192,              0.0002192,              0.0002192
                     72,                0.63115,                0.61031,                  1.101,                0.79576,                0.76278,                0.79987,                0.56704,                 1.2798,                  1.028,                 1.9877,             0.00021213,             0.00021213,             0.00021213
                     73,                0.62396,                0.60394,                 1.0989,                 0.7872,                0.78427,                0.79971,                 0.5709,                 1.2658,                 1.0519,                 1.9712,             0.00020506,             0.00020506,             0.00020506
                     74,                0.61962,                0.59531,                 1.0901,                0.80799,                 0.7634,                0.81482,                0.58275,                 1.2603,                 1.0008,                 1.9768,             0.00019799,             0.00019799,             0.00019799
                     75,                0.61483,                0.59672,                 1.0934,                0.84215,                 0.7272,                0.80481,                 0.5749,                 1.2717,                 1.0176,                 1.9654,             0.00019092,             0.00019092,             0.00019092
                     76,                0.60435,                0.57878,                 1.0862,                0.84198,                0.74721,                0.80906,                0.57244,                 1.2809,                 1.0137,                 1.9679,             0.00018385,             0.00018385,             0.00018385
                     77,                0.60526,                0.57832,                 1.0859,                0.80482,                0.78736,                0.81793,                0.58563,                 1.2241,                0.98668,                 1.9193,             0.00017679,             0.00017679,             0.00017679
                     78,                0.59713,                 0.5818,                 1.0845,                0.80516,                0.78622,                0.81742,                0.58355,                   1.26,                 1.0048,                 1.9427,             0.00016972,             0.00016972,             0.00016972
                     79,                0.59045,                0.57366,                 1.0796,                0.81994,                0.77392,                0.80884,                0.57678,                 1.2547,                 1.0174,                 1.9756,             0.00016265,             0.00016265,             0.00016265
                     80,                0.59357,                0.56518,                 1.0814,                0.78882,                0.76392,                 0.7991,                0.58422,                  1.264,                 1.0106,                 2.0032,             0.00015558,             0.00015558,             0.00015558
                     81,                0.58549,                0.56566,                 1.0747,                0.82687,                0.77686,                0.81114,                0.57924,                 1.2433,                 1.0401,                 1.9646,             0.00014851,             0.00014851,             0.00014851
                     82,                 0.5793,                0.55559,                 1.0719,                0.84456,                 0.7365,                0.79981,                0.58067,                  1.252,                 1.0523,                 1.9669,             0.00014144,             0.00014144,             0.00014144
                     83,                0.57369,                0.54938,                   1.07,                 0.8103,                0.76672,                0.81575,                 0.5947,                 1.2501,                 1.0583,                 1.9555,             0.00013437,             0.00013437,             0.00013437
                     84,                0.57143,                  0.541,                 1.0627,                0.82443,                 0.7338,                0.80834,                0.59215,                 1.2501,                 1.0271,                 1.9911,             0.00012731,             0.00012731,             0.00012731
                     85,                0.56623,                0.54629,                 1.0612,                0.83913,                0.74893,                0.80977,                0.58102,                 1.2485,                 1.0344,                 1.9984,             0.00012024,             0.00012024,             0.00012024
                     86,                0.56205,                0.52942,                 1.0621,                0.79543,                0.76271,                0.80055,                0.57874,                 1.2508,                 1.0481,                 1.9817,             0.00011317,             0.00011317,             0.00011317
                     87,                0.56281,                  0.536,                 1.0613,                0.82317,                0.75753,                0.80208,                0.57818,                 1.2551,                 1.0113,                 1.9941,              0.0001061,              0.0001061,              0.0001061
                     88,                0.55435,                0.53278,                 1.0544,                0.80212,                 0.7799,                0.80893,                0.58082,                 1.2316,                0.98904,                 1.9838,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.55329,                0.52846,                 1.0545,                0.82198,                0.75593,                0.80627,                0.58105,                 1.2454,                 1.0287,                 2.0054,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.54433,                0.51794,                 1.0509,                0.81245,                0.75313,                0.80269,                0.58688,                 1.2488,                 1.0374,                 2.0008,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                0.46203,                0.36756,                 1.0229,                0.80878,                0.77432,                0.80434,                0.57805,                 1.2746,                 1.0076,                 2.0601,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                 0.4327,                0.32499,                 1.0018,                0.80481,                0.75491,                0.80759,                0.58788,                 1.2477,                 1.0315,                 2.0355,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.41457,                0.31322,                0.99791,                 0.8072,                0.79028,                0.81287,                0.58576,                 1.2408,                0.99432,                 2.0479,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.41011,                0.31007,                0.98771,                0.81065,                0.79855,                0.81601,                0.59234,                 1.2274,                0.98335,                 2.0379,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.40177,                0.29776,                0.97878,                0.82056,                 0.7807,                0.81301,                0.58842,                 1.2259,                0.97884,                 2.0484,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                0.39515,                0.29562,                0.97956,                0.85084,                 0.7468,                 0.8066,                0.59491,                 1.2342,                0.99956,                 2.0496,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.38668,                0.29418,                0.97389,                 0.8432,                0.76155,                0.81811,                0.59945,                 1.2108,                0.99846,                 2.0405,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.38387,                0.28253,                0.96161,                0.82194,                0.75474,                0.81039,                0.60155,                 1.2082,                 1.0196,                 2.0374,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.37813,                0.28369,                0.96406,                0.82514,                0.75673,                0.81592,                 0.6001,                 1.2155,                 1.0144,                 2.0516,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.37421,                0.27887,                0.96011,                0.81398,                0.75524,                0.80793,                0.60077,                 1.2209,                 1.0209,                 2.0598,             1.4209e-05,             1.4209e-05,             1.4209e-05
