                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.3495,                 1.5375,                 1.6735,                0.61697,                0.41046,                0.43301,                0.20135,                 1.9646,                 2.2899,                 2.4597,             0.00075904,             0.00075904,             0.00075904
                     18,                 1.3194,                 1.5421,                 1.6651,                0.43168,                0.43545,                0.44581,                0.21269,                 1.9454,                 2.0146,                 2.4537,             0.00073704,             0.00073704,             0.00073704
                     19,                 1.3289,                  1.487,                 1.6444,                0.60543,                0.42741,                0.42754,                0.21608,                 1.9507,                 2.0834,                  2.517,             0.00071504,             0.00071504,             0.00071504
                     20,                 1.3222,                 1.4483,                 1.6457,                0.55559,                0.41808,                0.46832,                0.23469,                 1.9087,                 1.9987,                  2.379,             0.00069304,             0.00069304,             0.00069304
                     21,                 1.2722,                 1.4307,                 1.6036,                0.52695,                0.47773,                0.48987,                 0.2272,                 1.9854,                 2.1683,                 2.3859,             0.00067104,             0.00067104,             0.00067104
                     22,                 1.2556,                 1.3599,                  1.598,                0.57543,                 0.4323,                0.47889,                0.24313,                 1.9248,                 2.0272,                 2.3365,             0.00064905,             0.00064905,             0.00064905
                     23,                 1.2195,                 1.3249,                 1.5864,                0.57751,                0.53457,                0.51269,                0.26119,                 1.8875,                 2.0227,                  2.334,             0.00062705,             0.00062705,             0.00062705
                     24,                 1.2154,                 1.3031,                 1.5703,                0.66914,                0.54877,                0.55506,                0.24992,                 1.9584,                 1.7614,                 2.4566,             0.00060505,             0.00060505,             0.00060505
                     25,                 1.1625,                 1.2006,                  1.515,                0.54598,                 0.4919,                0.49198,                0.23257,                 1.9456,                 2.0769,                 2.4241,             0.00058305,             0.00058305,             0.00058305
                     26,                 1.1652,                 1.2115,                 1.5108,                0.63592,                 0.5404,                0.52981,                0.26045,                 1.9643,                 2.0051,                 2.4208,             0.00056105,             0.00056105,             0.00056105
                     27,                 1.1258,                 1.1699,                 1.4832,                0.59513,                0.45615,                0.45948,                0.22659,                  2.004,                 1.9623,                   2.51,             0.00053906,             0.00053906,             0.00053906
                     28,                 1.1181,                 1.1472,                 1.4787,                0.56021,                 0.6319,                0.54257,                0.25431,                 1.9914,                  1.905,                  2.516,             0.00051706,             0.00051706,             0.00051706
                     29,                 1.1019,                 1.1009,                 1.4759,                0.49043,                0.54335,                0.53324,                0.25341,                   1.94,                 1.7874,                 2.4462,             0.00049506,             0.00049506,             0.00049506
                     30,                 1.1113,                 1.0828,                 1.4773,                0.52478,                0.47124,                0.47202,                0.21701,                 1.9931,                 2.1733,                 2.4343,             0.00047306,             0.00047306,             0.00047306
                     31,                 1.0463,                 1.0273,                  1.422,                0.50746,                0.54543,                0.48057,                0.23535,                 1.9207,                 2.0574,                 2.4371,             0.00045107,             0.00045107,             0.00045107
                     32,                 1.0318,                 1.0549,                 1.4203,                0.44443,                0.54787,                0.50058,                0.23584,                 1.9262,                 2.0524,                 2.4055,             0.00042907,             0.00042907,             0.00042907
                     33,                 1.0675,                 1.0355,                 1.4243,                0.56729,                0.46876,                0.51156,                0.23752,                 1.9596,                 1.7551,                 2.4558,             0.00040707,             0.00040707,             0.00040707
                     34,                0.99854,                 1.0029,                 1.4011,                0.49964,                0.52882,                0.46289,                0.24829,                 1.8721,                 2.1179,                 2.3887,             0.00038507,             0.00038507,             0.00038507
                     35,                0.97221,                0.94427,                 1.3667,                 0.7068,                0.43691,                0.54862,                0.26492,                  1.864,                 1.9384,                 2.3716,             0.00036307,             0.00036307,             0.00036307
                     36,                0.98696,                0.93979,                 1.3684,                0.62536,                0.55868,                0.52556,                0.25334,                 2.0048,                 2.1295,                 2.4576,             0.00034108,             0.00034108,             0.00034108
                     37,                0.93907,                0.88406,                 1.3493,                0.57247,                0.51188,                0.51641,                0.26698,                 1.9144,                 1.9704,                  2.371,             0.00031908,             0.00031908,             0.00031908
                     38,                 0.9224,                0.87213,                 1.3297,                0.60038,                0.54161,                0.53659,                0.25304,                 2.0305,                 1.9677,                 2.5581,             0.00029708,             0.00029708,             0.00029708
                     39,                0.88062,                 0.8309,                  1.302,                0.47272,                0.59639,                0.52941,                0.24356,                 2.0495,                 1.9305,                 2.5748,             0.00027508,             0.00027508,             0.00027508
                     40,                0.89692,                0.83632,                 1.3197,                0.60551,                0.49824,                0.49666,                 0.2513,                 1.9585,                 1.9715,                 2.4937,             0.00025309,             0.00025309,             0.00025309
                     41,                0.86419,                0.76886,                 1.4098,                 0.5581,                 0.5559,                0.48808,                0.24715,                 1.9715,                 2.0617,                 2.5279,             0.00023109,             0.00023109,             0.00023109
                     42,                0.78268,                0.63338,                 1.3385,                0.61144,                0.50026,                0.49794,                0.26582,                 1.9448,                 1.9432,                 2.4791,             0.00020909,             0.00020909,             0.00020909
                     43,                0.71583,                0.58386,                 1.2635,                0.61211,                0.51177,                0.49133,                0.23764,                  2.032,                 1.9426,                 2.5961,             0.00018709,             0.00018709,             0.00018709
                     44,                0.70513,                0.56202,                 1.2569,                0.59121,                0.50222,                0.51812,                0.25659,                 1.9188,                 1.8455,                 2.5151,             0.00016509,             0.00016509,             0.00016509
                     45,                0.68411,                0.53533,                 1.2336,                 0.6584,                0.44864,                 0.5116,                0.26301,                 1.9442,                 1.9873,                 2.4807,              0.0001431,              0.0001431,              0.0001431
                     46,                0.63245,                0.49981,                 1.2029,                0.47062,                0.51683,                0.50958,                 0.2673,                 1.9578,                  1.822,                 2.4894,              0.0001211,              0.0001211,              0.0001211
                     47,                0.63135,                0.47501,                 1.1836,                0.62446,                0.46558,                0.50663,                0.26729,                 1.8781,                 1.8837,                 2.4536,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     48,                0.62254,                0.48115,                 1.1831,                0.67475,                0.44553,                0.51334,                 0.2664,                 1.9036,                 1.8907,                 2.4871,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     49,                0.58294,                0.44313,                 1.1502,                0.58763,                0.48194,                 0.5219,                0.27494,                 1.8557,                 1.9068,                 2.4742,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     50,                0.56786,                0.42608,                 1.1293,                0.53745,                0.52176,                0.52549,                0.27207,                 1.8955,                 1.9039,                 2.5049,             3.3108e-05,             3.3108e-05,             3.3108e-05
