                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.75575,                 1.1078,                 1.1588,                0.75847,                0.66421,                0.73134,                0.49052,                 1.1526,                  1.267,                 1.6185,             0.00044815,             0.00044815,             0.00044815
                     16,                0.74674,                 1.0709,                 1.1566,                0.72427,                0.59117,                0.70934,                0.47041,                  1.153,                 1.2766,                 1.6063,             0.00042066,             0.00042066,             0.00042066
                     17,                0.74703,                 1.0499,                 1.1514,                0.68218,                 0.6988,                0.72527,                0.46504,                 1.1824,                 1.2811,                 1.6653,             0.00039318,             0.00039318,             0.00039318
                     18,                 0.7213,                0.97891,                 1.1329,                0.68791,                0.65295,                0.70274,                0.48065,                 1.0696,                 1.2847,                 1.5197,             0.00036569,             0.00036569,             0.00036569
                     19,                 0.7109,                0.96864,                 1.1279,                0.67685,                0.68007,                0.72888,                0.49978,                 1.1039,                 1.3169,                 1.5462,              0.0003382,              0.0003382,              0.0003382
                     20,                0.69279,                0.93037,                 1.1134,                0.75788,                0.64915,                 0.7566,                0.53335,                 1.0452,                 1.1975,                 1.4983,             0.00031071,             0.00031071,             0.00031071
                     21,                0.65497,                0.81089,                 1.1735,                 0.6774,                 0.6881,                0.76192,                0.49608,                 1.1542,                 1.2476,                 1.6825,             0.00028322,             0.00028322,             0.00028322
                     22,                0.63199,                0.71858,                 1.1524,                0.73798,                0.65846,                0.75226,                 0.5193,                 1.1132,                 1.1014,                 1.5828,             0.00025573,             0.00025573,             0.00025573
                     23,                 0.5896,                0.64906,                 1.1039,                0.69619,                0.70056,                0.76412,                   0.53,                 1.1008,                 1.2282,                 1.5558,             0.00022824,             0.00022824,             0.00022824
                     24,                0.56589,                0.61321,                  1.094,                0.69284,                0.76781,                0.77639,                 0.5153,                 1.1374,                 1.1344,                 1.6544,             0.00020075,             0.00020075,             0.00020075
                     25,                 0.5241,                0.56895,                 1.0559,                0.74351,                0.73883,                0.79198,                0.55498,                 1.0531,                 1.0874,                 1.5253,             0.00017326,             0.00017326,             0.00017326
                     26,                0.52081,                0.54511,                 1.0597,                  0.707,                0.70527,                0.75288,                0.52203,                 1.1137,                  1.172,                 1.5975,             0.00014577,             0.00014577,             0.00014577
                     27,                0.50443,                0.51791,                 1.0417,                0.72168,                0.73267,                0.75706,                0.52809,                 1.1542,                 1.1672,                 1.6524,             0.00011829,             0.00011829,             0.00011829
                     28,                 0.4795,                0.49081,                 1.0235,                0.78059,                0.67699,                0.76414,                0.53305,                 1.0527,                 1.1057,                 1.5408,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     29,                0.45743,                0.47434,                 1.0057,                0.74155,                0.72084,                0.76822,                0.54185,                 1.0573,                 1.1581,                   1.57,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     30,                0.44075,                0.44894,                0.99401,                0.73279,                0.70222,                0.76559,                0.54614,                 1.0403,                 1.1331,                 1.5512,             3.5819e-05,             3.5819e-05,             3.5819e-05
