                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                0.74246,                 1.0624,                  1.215,                0.60599,                0.66481,                0.70905,                0.50338,                 1.0965,                 1.3701,                 1.5085,             0.00042066,             0.00042066,             0.00042066
                     17,                0.70075,                 1.0057,                 1.1849,                0.70052,                0.74911,                0.77007,                0.55038,                 1.1025,                 1.2666,                 1.4997,             0.00039318,             0.00039318,             0.00039318
                     18,                0.69343,                0.97338,                 1.1761,                0.62222,                0.80435,                0.72674,                0.49634,                 1.1486,                 1.3424,                  1.554,             0.00036569,             0.00036569,             0.00036569
                     19,                0.67957,                0.94168,                 1.1664,                0.73299,                0.72919,                0.74781,                0.53099,                 1.1324,                 1.2399,                 1.5262,              0.0003382,              0.0003382,              0.0003382
                     20,                0.67099,                0.89278,                 1.1611,                0.72987,                0.74362,                0.77951,                0.53574,                 1.1342,                 1.2527,                 1.5798,             0.00031071,             0.00031071,             0.00031071
                     21,                0.62695,                0.79156,                  1.188,                0.75744,                0.73171,                0.79464,                0.53756,                 1.1548,                 1.2332,                 1.5623,             0.00028322,             0.00028322,             0.00028322
                     22,                0.58625,                0.67799,                  1.158,                0.71705,                0.76499,                0.79115,                0.56251,                 1.0969,                 1.1486,                 1.5033,             0.00025573,             0.00025573,             0.00025573
                     23,                0.55395,                0.62123,                 1.1215,                0.77558,                0.68607,                0.79786,                0.56421,                 1.0533,                   1.21,                 1.4965,             0.00022824,             0.00022824,             0.00022824
                     24,                0.52343,                0.57665,                  1.098,                0.69662,                0.71383,                0.73703,                0.49842,                  1.166,                 1.4508,                 1.6475,             0.00020075,             0.00020075,             0.00020075
                     25,                0.50669,                0.53395,                  1.083,                0.73456,                0.70148,                0.75009,                0.51995,                 1.1115,                 1.2734,                 1.5543,             0.00017326,             0.00017326,             0.00017326
                     26,                0.48795,                0.50312,                 1.0699,                0.75361,                0.74781,                0.78316,                0.55423,                 1.0657,                 1.2672,                 1.5112,             0.00014577,             0.00014577,             0.00014577
                     27,                0.46144,                0.47627,                 1.0439,                0.74084,                0.70244,                0.78836,                0.55153,                 1.0714,                 1.2198,                 1.5094,             0.00011829,             0.00011829,             0.00011829
                     28,                0.45011,                0.45553,                 1.0329,                0.75216,                0.77015,                0.78982,                0.55236,                 1.0794,                 1.1932,                 1.5215,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     29,                0.43563,                0.43353,                 1.0258,                 0.8053,                0.69995,                0.78394,                0.55501,                 1.0749,                 1.2631,                 1.5023,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     30,                0.40873,                0.40982,                 1.0064,                0.75589,                 0.7133,                0.78594,                0.54937,                 1.0763,                 1.2197,                 1.5263,             3.5819e-05,             3.5819e-05,             3.5819e-05
