                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.76104,                 0.8183,                 1.2006,                0.88932,                0.88029,                0.92368,                0.66902,                 1.0079,                0.67788,                 1.4417,             0.00019188,             0.00019188,             0.00019188
                     37,                0.75004,                0.79884,                 1.1846,                0.90766,                 0.8701,                0.93204,                0.68487,                0.97901,                 0.6549,                 1.4066,              0.0001795,              0.0001795,              0.0001795
                     38,                0.74321,                0.78987,                 1.1845,                0.87665,                0.88811,                0.92915,                0.68719,                0.96718,                0.63546,                 1.4026,             0.00016713,             0.00016713,             0.00016713
                     39,                0.73377,                0.77303,                 1.1808,                 0.8885,                0.89757,                0.93532,                0.68593,                0.96345,                0.64223,                 1.3954,             0.00015475,             0.00015475,             0.00015475
                     40,                0.72918,                 0.7607,                 1.1768,                0.90767,                0.90002,                0.93482,                0.70091,                0.93378,                0.62223,                 1.3776,             0.00014237,             0.00014237,             0.00014237
                     41,                0.65515,                 0.5657,                 1.2056,                0.89446,                 0.8806,                0.92928,                0.69533,                0.93496,                 0.6181,                 1.3679,                0.00013,                0.00013,                0.00013
                     42,                0.60769,                0.49702,                  1.164,                0.92303,                0.90197,                0.94542,                0.71984,                0.88344,                0.58075,                 1.3235,             0.00011763,             0.00011763,             0.00011763
                     43,                0.58909,                0.47804,                 1.1457,                0.92449,                0.91254,                 0.9483,                0.73977,                 0.8484,                0.55814,                 1.2978,             0.00010525,             0.00010525,             0.00010525
                     44,                0.57086,                0.45679,                 1.1291,                0.93226,                0.91624,                0.95275,                0.74209,                0.83779,                0.54606,                 1.2892,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     45,                0.55754,                0.45102,                 1.1242,                0.90837,                0.92825,                0.95166,                0.74046,                 0.8329,                0.54053,                  1.283,               8.05e-05,               8.05e-05,               8.05e-05
                     46,                0.54655,                0.42497,                 1.1089,                0.93899,                0.90293,                0.95272,                 0.7503,                0.80757,                 0.5254,                 1.2628,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     47,                0.53117,                0.42102,                 1.0949,                 0.9486,                0.91538,                0.95887,                0.75521,                 0.8068,                 0.5148,                 1.2665,              5.575e-05,              5.575e-05,              5.575e-05
                     48,                0.51823,                0.40956,                 1.0862,                0.93185,                0.93131,                0.96191,                0.76641,                0.78868,                0.50161,                 1.2526,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     49,                0.51051,                0.39997,                 1.0808,                0.93531,                0.93818,                0.96253,                0.77176,                 0.7843,                0.49892,                 1.2434,                3.1e-05,                3.1e-05,                3.1e-05
                     50,                0.50601,                0.39314,                 1.0771,                0.93169,                0.94234,                0.96363,                 0.7722,                0.77459,                0.49143,                 1.2377,             1.8625e-05,             1.8625e-05,             1.8625e-05
