                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2907,                  1.833,                 1.6126,                0.51871,                0.49946,                0.52388,                0.25899,                 1.8359,                 1.8466,                 2.1724,             0.00057263,             0.00057263,             0.00057263
                     12,                 1.2726,                   1.75,                 1.5953,                0.47763,                0.54887,                0.53542,                0.29866,                 1.7356,                 1.9227,                 2.1238,             0.00055849,             0.00055849,             0.00055849
                     13,                 1.2458,                 1.7025,                 1.5704,                0.49214,                0.59888,                0.52971,                0.27972,                 1.9204,                 1.9141,                 2.2334,             0.00054435,             0.00054435,             0.00054435
                     14,                 1.2338,                 1.6869,                 1.5617,                0.54423,                 0.5686,                0.54516,                0.29244,                 1.7217,                 1.8294,                 2.0993,             0.00053022,             0.00053022,             0.00053022
                     15,                 1.2066,                 1.5984,                 1.5301,                0.61746,                0.62252,                0.64091,                0.34808,                 1.6912,                 1.5641,                 2.0765,             0.00051608,             0.00051608,             0.00051608
                     16,                 1.1859,                 1.5571,                 1.5197,                0.58269,                0.57142,                0.58838,                0.31581,                 1.7919,                 1.7133,                 2.1507,             0.00050194,             0.00050194,             0.00050194
                     17,                 1.1558,                  1.491,                 1.4944,                0.60352,                0.54319,                 0.5671,                0.31475,                 1.7157,                 1.7439,                 2.1061,              0.0004878,              0.0004878,              0.0004878
                     18,                 1.1453,                 1.4741,                 1.4898,                0.48977,                0.63783,                0.58809,                0.34192,                 1.6883,                 1.5806,                  2.104,             0.00047367,             0.00047367,             0.00047367
                     19,                 1.1386,                 1.4346,                 1.4769,                0.54635,                0.58014,                0.58437,                0.33439,                 1.7129,                 1.6621,                 2.1031,             0.00045953,             0.00045953,             0.00045953
                     20,                 1.1023,                 1.3875,                 1.4574,                  0.524,                0.60111,                0.58719,                0.32464,                 1.7124,                  1.601,                 2.0972,             0.00044539,             0.00044539,             0.00044539
                     21,                 1.0962,                  1.361,                 1.4495,                0.52179,                0.63531,                0.57234,                0.29256,                 1.8766,                 1.6638,                   2.27,             0.00043126,             0.00043126,             0.00043126
                     22,                 1.0828,                 1.3444,                  1.436,                0.60134,                0.64349,                0.64501,                  0.338,                 1.8002,                 1.5386,                 2.2335,             0.00041712,             0.00041712,             0.00041712
                     23,                 1.0663,                 1.2941,                 1.4226,                0.65607,                0.65437,                0.67786,                0.34757,                 1.7597,                 1.4914,                 2.1999,             0.00040298,             0.00040298,             0.00040298
                     24,                 1.0422,                 1.2355,                 1.4025,                0.66901,                0.63106,                0.66049,                0.36458,                 1.7246,                 1.4846,                 2.1492,             0.00038884,             0.00038884,             0.00038884
                     25,                 1.0258,                 1.2116,                 1.3844,                0.61572,                0.62054,                0.61959,                0.31628,                 1.7912,                 1.5734,                 2.2039,             0.00037471,             0.00037471,             0.00037471
                     26,                 0.9943,                 1.1767,                 1.3735,                 0.6114,                0.53082,                0.58408,                0.31569,                 1.8099,                  1.575,                 2.2507,             0.00036057,             0.00036057,             0.00036057
                     27,                 0.9878,                  1.181,                 1.3655,                0.59272,                0.57914,                0.61291,                0.35884,                 1.7359,                 1.5283,                 2.1831,             0.00034643,             0.00034643,             0.00034643
                     28,                0.96833,                 1.1321,                 1.3465,                0.68545,                0.53679,                0.60822,                0.33275,                 1.6925,                  1.541,                 2.1249,              0.0003323,              0.0003323,              0.0003323
                     29,                0.94467,                 1.0857,                 1.3233,                0.60428,                0.62225,                 0.6213,                0.33557,                 1.7688,                 1.5095,                 2.2127,             0.00031816,             0.00031816,             0.00031816
                     30,                0.93468,                 1.0917,                 1.3196,                 0.7241,                0.53028,                0.61979,                0.35531,                 1.7725,                 1.4896,                 2.2514,             0.00030402,             0.00030402,             0.00030402
                     31,                 0.9276,                 1.0753,                 1.3161,                0.61956,                0.59397,                0.63401,                 0.3544,                 1.7809,                 1.5322,                 2.2321,             0.00028988,             0.00028988,             0.00028988
                     32,                0.91997,                 1.0437,                 1.3043,                0.58326,                0.67344,                0.63524,                0.35048,                 1.7696,                 1.4908,                 2.2627,             0.00027575,             0.00027575,             0.00027575
                     33,                0.88487,                 1.0119,                 1.2811,                0.64259,                0.65665,                0.66466,                0.38272,                 1.7369,                 1.4365,                 2.2007,             0.00026161,             0.00026161,             0.00026161
                     34,                0.87868,                0.99721,                 1.2798,                0.55599,                0.59874,                0.62902,                0.35791,                 1.7226,                 1.5521,                 2.1994,             0.00024747,             0.00024747,             0.00024747
                     35,                0.87282,                0.98408,                 1.2756,                0.66926,                0.62731,                0.65974,                0.35708,                 1.8067,                 1.5225,                 2.2864,             0.00023334,             0.00023334,             0.00023334
                     36,                0.84284,                0.95603,                 1.2513,                0.71885,                 0.5616,                0.64383,                 0.3556,                 1.7468,                 1.5199,                 2.2501,              0.0002192,              0.0002192,              0.0002192
                     37,                0.83706,                0.92971,                 1.2438,                0.66261,                0.59075,                0.63376,                0.35458,                  1.778,                 1.5485,                 2.3258,             0.00020506,             0.00020506,             0.00020506
                     38,                0.81709,                0.90776,                 1.2335,                0.69162,                0.55047,                0.64983,                0.36618,                 1.7919,                 1.5075,                 2.3367,             0.00019092,             0.00019092,             0.00019092
                     39,                0.81732,                0.89731,                 1.2326,                0.66487,                0.66408,                0.64243,                0.35155,                 1.7877,                 1.4938,                 2.3107,             0.00017679,             0.00017679,             0.00017679
                     40,                 0.8048,                0.88247,                 1.2263,                0.76768,                0.56176,                0.66611,                0.37792,                 1.7864,                 1.5057,                 2.3075,             0.00016265,             0.00016265,             0.00016265
                     41,                0.73199,                0.69458,                 1.2461,                0.74844,                0.56963,                0.65954,                0.36609,                 1.7528,                 1.4837,                 2.2776,             0.00014851,             0.00014851,             0.00014851
                     42,                0.67376,                0.59732,                 1.1984,                0.75528,                0.60223,                0.63458,                0.34911,                 1.7894,                 1.5558,                 2.3539,             0.00013437,             0.00013437,             0.00013437
                     43,                 0.6494,                0.56034,                 1.1724,                0.65307,                0.57996,                0.61249,                0.33796,                  1.826,                 1.5599,                 2.3707,             0.00012024,             0.00012024,             0.00012024
                     44,                0.62068,                0.53706,                 1.1512,                0.65877,                0.58448,                0.61442,                0.34577,                 1.7834,                 1.5518,                 2.3908,              0.0001061,              0.0001061,              0.0001061
                     45,                0.60239,                0.51844,                 1.1341,                0.64287,                0.61249,                 0.6217,                0.34306,                 1.8103,                 1.5708,                 2.4092,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                0.58554,                0.49956,                 1.1216,                0.71737,                0.54929,                0.61438,                0.35751,                 1.7771,                 1.5809,                 2.4167,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                0.56638,                0.47857,                 1.1048,                0.68831,                0.60304,                0.62757,                0.35374,                  1.782,                 1.6014,                 2.4143,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                0.55544,                 0.4681,                 1.0995,                0.68853,                0.57644,                0.61069,                0.35694,                 1.7698,                 1.5936,                 2.4288,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                0.54536,                0.45471,                  1.084,                0.66807,                0.60198,                0.60378,                0.35666,                 1.7816,                 1.6012,                 2.4588,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                0.53288,                0.45062,                 1.0828,                0.68705,                0.58436,                0.61836,                0.35789,                 1.7688,                 1.5907,                 2.4284,             2.1277e-05,             2.1277e-05,             2.1277e-05
