                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                  0.846,                 1.3863,                 1.2458,                0.72278,                0.45335,                0.61124,                0.38511,                 1.1982,                 1.6887,                 1.6567,             0.00055811,             0.00055811,             0.00055811
                     12,                0.82908,                 1.3236,                  1.226,                0.71234,                0.55922,                0.66818,                0.42841,                 1.1786,                 1.4439,                 1.6181,             0.00053062,             0.00053062,             0.00053062
                     13,                0.80772,                 1.2541,                  1.215,                0.57202,                0.67964,                0.67609,                0.45326,                 1.0853,                 1.3869,                 1.5359,             0.00050313,             0.00050313,             0.00050313
                     14,                0.79439,                 1.2152,                 1.1933,                0.61917,                0.62867,                0.69552,                0.46798,                 1.1375,                 1.4116,                 1.5669,             0.00047564,             0.00047564,             0.00047564
                     15,                0.78081,                 1.1625,                 1.1929,                0.75792,                0.64637,                0.76497,                0.50337,                 1.0935,                  1.279,                 1.5301,             0.00044815,             0.00044815,             0.00044815
                     16,                0.75947,                 1.1219,                  1.171,                0.75955,                0.60309,                0.73855,                0.50354,                  1.161,                 1.3121,                 1.6143,             0.00042066,             0.00042066,             0.00042066
                     17,                0.74348,                 1.0854,                 1.1646,                0.71553,                0.69764,                0.73008,                0.48845,                 1.1315,                 1.1947,                 1.5995,             0.00039318,             0.00039318,             0.00039318
                     18,                0.72505,                 1.0398,                 1.1445,                0.67974,                0.66138,                0.72697,                0.47939,                 1.0977,                 1.2684,                 1.5265,             0.00036569,             0.00036569,             0.00036569
                     19,                0.71139,                 1.0105,                 1.1404,                0.73932,                0.69144,                 0.7461,                0.51041,                 1.1356,                 1.1656,                 1.5932,              0.0003382,              0.0003382,              0.0003382
                     20,                0.70336,                 0.9688,                 1.1341,                0.78084,                0.71417,                0.77686,                0.52898,                 1.1087,                 1.1031,                 1.5454,             0.00031071,             0.00031071,             0.00031071
                     21,                0.67218,                0.87736,                 1.1928,                0.68707,                0.66006,                0.72747,                 0.5011,                 1.1361,                 1.2341,                 1.5978,             0.00028322,             0.00028322,             0.00028322
                     22,                0.64932,                0.77194,                 1.1678,                0.76652,                0.64473,                0.75438,                0.50417,                 1.1442,                   1.18,                 1.5944,             0.00025573,             0.00025573,             0.00025573
                     23,                0.61397,                0.70751,                 1.1396,                0.77569,                0.69839,                0.76457,                0.52931,                 1.0989,                 1.1823,                 1.5324,             0.00022824,             0.00022824,             0.00022824
                     24,                0.58484,                 0.6609,                 1.1158,                0.75446,                0.69099,                0.79275,                0.55159,                 1.0337,                 1.1208,                 1.5013,             0.00020075,             0.00020075,             0.00020075
                     25,                0.56042,                0.62196,                 1.0933,                0.72115,                0.69043,                0.77736,                 0.5624,                 1.0374,                 1.1175,                 1.4724,             0.00017326,             0.00017326,             0.00017326
                     26,                0.54518,                0.60106,                 1.0814,                0.76395,                0.68682,                0.77641,                0.52864,                 1.1044,                 1.1474,                 1.5768,             0.00014577,             0.00014577,             0.00014577
                     27,                0.52288,                0.57289,                  1.061,                0.80416,                0.66644,                0.77779,                 0.5342,                  1.097,                 1.1873,                 1.6118,             0.00011829,             0.00011829,             0.00011829
                     28,                0.50043,                0.53697,                 1.0424,                 0.7115,                0.67543,                0.75745,                0.54069,                 1.0636,                 1.1938,                   1.54,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     29,                0.48871,                0.51053,                 1.0375,                0.71648,                0.70177,                 0.7732,                0.54152,                 1.0796,                 1.1401,                 1.5686,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     30,                  0.479,                0.50776,                 1.0309,                0.87619,                0.63781,                0.79121,                0.54792,                 1.0598,                 1.0885,                  1.551,             3.5819e-05,             3.5819e-05,             3.5819e-05
