                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.0613,                 1.4201,                 1.4258,                0.72329,                0.66193,                0.73257,                0.45327,                 1.3842,                 1.2109,                 1.7846,             0.00045175,             0.00045175,             0.00045175
                     16,                 1.0507,                 1.3772,                  1.407,                0.70835,                0.66953,                0.74043,                0.44947,                 1.4096,                 1.2538,                 1.8082,             0.00043937,             0.00043937,             0.00043937
                     17,                 1.0326,                 1.3376,                 1.3961,                0.72268,                0.65619,                0.73928,                0.47151,                 1.3557,                 1.2022,                 1.7789,               0.000427,               0.000427,               0.000427
                     18,                 1.0205,                 1.3067,                 1.3903,                0.69891,                0.71381,                0.76564,                0.47833,                 1.3618,                 1.1584,                 1.7673,             0.00041462,             0.00041462,             0.00041462
                     19,                0.99597,                 1.2776,                 1.3703,                0.73605,                 0.7013,                0.76546,                0.48931,                 1.3271,                  1.165,                 1.7538,             0.00040225,             0.00040225,             0.00040225
                     20,                0.98085,                 1.2393,                 1.3567,                0.75938,                0.72758,                0.79049,                0.50562,                  1.347,                 1.0725,                   1.75,             0.00038988,             0.00038988,             0.00038988
                     21,                0.97257,                 1.2244,                 1.3575,                0.78135,                0.74916,                0.80587,                0.51454,                 1.2893,                  1.048,                 1.7017,              0.0003775,              0.0003775,              0.0003775
                     22,                0.95783,                 1.1827,                  1.339,                0.82287,                   0.72,                 0.8113,                0.53521,                 1.2859,                 1.0002,                 1.6937,             0.00036513,             0.00036513,             0.00036513
                     23,                0.95288,                  1.175,                 1.3446,                0.74526,                0.76237,                0.81371,                0.53819,                 1.2365,                0.98599,                 1.6522,             0.00035275,             0.00035275,             0.00035275
                     24,                0.93388,                 1.1454,                 1.3265,                0.77044,                0.77228,                0.83438,                0.54389,                  1.236,                0.95577,                 1.6535,             0.00034038,             0.00034038,             0.00034038
                     25,                0.92298,                 1.1123,                 1.3131,                0.83284,                 0.7849,                0.86393,                 0.5766,                  1.194,                0.88986,                 1.6004,               0.000328,               0.000328,               0.000328
                     26,                0.89515,                 1.0969,                 1.2987,                 0.8625,                0.73229,                0.84352,                0.56782,                 1.2005,                0.92858,                 1.6201,             0.00031562,             0.00031562,             0.00031562
                     27,                0.90904,                  1.084,                 1.3041,                0.82919,                0.80283,                0.86782,                0.58676,                  1.186,                0.87336,                 1.5987,             0.00030325,             0.00030325,             0.00030325
                     28,                0.88695,                 1.0458,                 1.2844,                0.85489,                0.80023,                0.86625,                0.59305,                 1.1816,                0.88319,                 1.6046,             0.00029088,             0.00029088,             0.00029088
                     29,                0.87121,                 1.0371,                 1.2781,                0.84547,                0.80135,                0.87331,                0.59669,                 1.1785,                0.83414,                 1.5973,              0.0002785,              0.0002785,              0.0002785
                     30,                0.86314,                  1.014,                 1.2702,                0.87247,                 0.8073,                0.87998,                0.60634,                 1.0977,                0.81516,                 1.5286,             0.00026613,             0.00026613,             0.00026613
                     31,                0.85273,                0.99626,                 1.2655,                0.84159,                0.82149,                0.87892,                0.61251,                 1.1059,                 0.8185,                  1.539,             0.00025375,             0.00025375,             0.00025375
                     32,                0.83309,                0.98212,                 1.2511,                0.89241,                0.77657,                0.88594,                0.62213,                 1.0981,                0.80019,                 1.5301,             0.00024137,             0.00024137,             0.00024137
                     33,                0.82964,                0.96225,                 1.2481,                0.84243,                0.82753,                0.89979,                0.63458,                 1.0858,                0.79133,                 1.5146,               0.000229,               0.000229,               0.000229
                     34,                0.81847,                0.94485,                 1.2382,                 0.8835,                0.82603,                0.90792,                0.64646,                  1.058,                0.74928,                 1.4923,             0.00021662,             0.00021662,             0.00021662
                     35,                0.80595,                0.91703,                 1.2292,                0.89499,                0.82747,                0.90882,                0.65588,                 1.0521,                0.74173,                  1.483,             0.00020425,             0.00020425,             0.00020425
                     36,                0.79992,                0.91112,                  1.226,                0.88928,                0.85321,                0.92467,                0.65956,                 1.0415,                0.72391,                 1.4808,             0.00019188,             0.00019188,             0.00019188
                     37,                0.79607,                0.89715,                 1.2201,                 0.9125,                0.83324,                0.91955,                0.66294,                 1.0156,                0.70672,                 1.4636,              0.0001795,              0.0001795,              0.0001795
                     38,                0.79082,                0.89518,                 1.2229,                0.87965,                0.83652,                0.90474,                0.66352,                 1.0187,                0.69682,                 1.4578,             0.00016713,             0.00016713,             0.00016713
                     39,                0.77207,                0.86857,                 1.2098,                0.92433,                0.85051,                0.92981,                0.68192,                0.98723,                0.66738,                 1.4265,             0.00015475,             0.00015475,             0.00015475
                     40,                 0.7585,                0.85279,                 1.1952,                0.93039,                0.84694,                0.93463,                0.67709,                0.97691,                0.65008,                 1.4149,             0.00014237,             0.00014237,             0.00014237
                     41,                0.68282,                0.61976,                 1.2268,                0.89969,                0.86268,                 0.9242,                0.67732,                0.97482,                0.66463,                 1.4249,                0.00013,                0.00013,                0.00013
                     42,                0.63541,                0.54459,                 1.1842,                0.89913,                0.88159,                0.93826,                0.69989,                0.94191,                0.61258,                 1.3912,             0.00011763,             0.00011763,             0.00011763
                     43,                0.60774,                0.51329,                 1.1572,                 0.9207,                0.88149,                0.94369,                 0.7166,                0.90754,                0.60197,                 1.3619,             0.00010525,             0.00010525,             0.00010525
                     44,                 0.5946,                0.49177,                 1.1475,                0.91111,                0.89221,                0.93763,                0.71939,                0.89284,                0.58998,                 1.3536,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     45,                0.58133,                0.47897,                  1.142,                0.92583,                0.88697,                0.94149,                0.72723,                0.87048,                 0.5654,                 1.3309,               8.05e-05,               8.05e-05,               8.05e-05
                     46,                0.56477,                0.46216,                 1.1246,                0.92935,                0.90135,                0.94839,                0.73055,                0.85288,                0.55508,                 1.3155,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     47,                 0.5532,                0.44628,                 1.1155,                0.93289,                0.89776,                0.94487,                0.74066,                0.83857,                0.54551,                 1.3074,              5.575e-05,              5.575e-05,              5.575e-05
                     48,                0.54514,                0.44102,                 1.1061,                 0.9027,                0.92588,                0.94504,                0.74512,                0.82773,                0.53688,                 1.2949,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     49,                0.53809,                0.43519,                 1.1056,                0.93224,                0.89565,                0.94686,                0.74809,                  0.831,                0.53392,                 1.2928,                3.1e-05,                3.1e-05,                3.1e-05
                     50,                0.52428,                0.42362,                 1.0886,                 0.9182,                0.91061,                0.94656,                0.75114,                0.81623,                 0.5269,                 1.2826,             1.8625e-05,             1.8625e-05,             1.8625e-05
