                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                0.65821,                0.79975,                 1.0931,                0.76845,                0.66226,                0.71461,                0.49672,                 1.1347,                  1.304,                 1.5566,             0.00040417,             0.00040417,             0.00040417
                     28,                0.66538,                0.78748,                 1.0969,                0.74024,                0.68256,                0.74199,                0.49939,                 1.1327,                 1.2416,                 1.5765,             0.00038768,             0.00038768,             0.00038768
                     29,                0.64913,                0.78189,                 1.0872,                0.75133,                0.66641,                0.73866,                0.48573,                 1.1749,                 1.3287,                 1.6042,             0.00037118,             0.00037118,             0.00037118
                     30,                 0.6368,                0.77146,                 1.0801,                0.73075,                  0.695,                0.74466,                0.50899,                 1.1732,                 1.3699,                 1.6226,             0.00035469,             0.00035469,             0.00035469
                     31,                0.62076,                0.72577,                 1.0682,                0.69853,                0.70461,                0.76475,                0.50221,                 1.1451,                 1.2416,                 1.6106,              0.0003382,              0.0003382,              0.0003382
                     32,                0.62523,                0.71804,                 1.0712,                0.73023,                0.71205,                0.74564,                0.49497,                  1.113,                 1.1633,                 1.5445,              0.0003217,              0.0003217,              0.0003217
                     33,                0.61454,                0.71521,                 1.0665,                0.78201,                0.69368,                0.78658,                0.53312,                 1.1139,                 1.1521,                 1.5441,             0.00030521,             0.00030521,             0.00030521
                     34,                0.59736,                0.67953,                 1.0536,                0.73305,                0.71144,                0.74766,                0.51347,                 1.1046,                 1.3212,                 1.5287,             0.00028872,             0.00028872,             0.00028872
                     35,                0.57587,                0.64136,                 1.0427,                 0.7253,                0.68071,                  0.753,                0.50425,                 1.0805,                 1.2839,                 1.5471,             0.00027222,             0.00027222,             0.00027222
                     36,                0.57705,                 0.6338,                 1.0437,                0.77281,                0.70531,                0.78016,                0.54632,                 1.0154,                 1.1645,                 1.4719,             0.00025573,             0.00025573,             0.00025573
                     37,                0.58249,                0.64449,                  1.039,                0.76198,                0.70536,                0.75791,                0.51712,                 1.2116,                 1.2764,                   1.64,             0.00023924,             0.00023924,             0.00023924
                     38,                0.56119,                 0.6345,                 1.0305,                0.78061,                0.64115,                0.72497,                0.49826,                 1.0804,                 1.2229,                 1.5136,             0.00022274,             0.00022274,             0.00022274
                     39,                0.55432,                0.58448,                 1.0235,                 0.8178,                 0.6569,                0.78049,                0.54143,                 1.1155,                 1.1196,                 1.5452,             0.00020625,             0.00020625,             0.00020625
                     40,                0.54726,                0.57656,                 1.0179,                0.67226,                 0.7765,                0.76441,                0.53116,                 1.0938,                 1.2003,                 1.4921,             0.00018976,             0.00018976,             0.00018976
                     41,                0.48125,                0.52779,                 1.0284,                0.68399,                0.76411,                0.76192,                0.52372,                  1.159,                 1.1999,                 1.6443,             0.00017326,             0.00017326,             0.00017326
                     42,                0.46997,                0.45834,                 1.0213,                0.72913,                0.75206,                0.79142,                0.53864,                 1.0807,                 1.1673,                 1.5195,             0.00015677,             0.00015677,             0.00015677
                     43,                0.43775,                0.43725,                 0.9986,                0.75797,                0.74405,                 0.7902,                0.55114,                 1.0418,                 1.2935,                 1.4991,             0.00014028,             0.00014028,             0.00014028
                     44,                0.42028,                0.39188,                0.97573,                0.79848,                0.67238,                0.79402,                0.56786,                  1.052,                 1.1241,                 1.5174,             0.00012378,             0.00012378,             0.00012378
                     45,                0.40918,                0.38029,                0.97795,                0.80636,                0.71826,                0.80241,                0.56736,                 1.0913,                 1.1232,                 1.5521,             0.00010729,             0.00010729,             0.00010729
                     46,                0.40505,                  0.382,                0.97537,                0.84655,                0.69551,                0.81385,                0.57367,                 1.0394,                 1.0558,                 1.4872,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     47,                0.37725,                0.35191,                0.94683,                0.87133,                0.71158,                 0.8172,                0.57336,                0.99375,                 1.0969,                 1.4325,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     48,                0.37068,                0.34609,                0.94103,                0.84787,                0.67687,                0.78931,                 0.5706,                 1.0033,                 1.0483,                 1.4171,              5.781e-05,              5.781e-05,              5.781e-05
                     49,                0.35695,                0.32749,                0.93597,                0.83504,                0.69079,                0.80248,                0.57474,                0.98337,                 1.0661,                 1.4102,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     50,                0.35232,                0.32981,                0.94083,                0.79713,                0.72883,                0.80673,                0.57564,                 1.0079,                  1.057,                 1.4571,             2.4823e-05,             2.4823e-05,             2.4823e-05
