                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.64131,                0.91436,                 1.0404,                0.83374,                0.79335,                0.83712,                0.59982,                 1.0156,                0.98031,                 1.5615,             0.00061859,             0.00061859,             0.00061859
                     15,                0.63408,                0.87824,                 1.0343,                0.74999,                0.80526,                0.86728,                0.62214,                0.95622,                 1.0197,                 1.4881,             0.00060209,             0.00060209,             0.00060209
                     16,                0.61764,                0.85262,                  1.022,                0.76792,                0.85063,                0.87805,                0.65129,                 1.0012,                0.95299,                 1.5105,              0.0005856,              0.0005856,              0.0005856
                     17,                0.61656,                0.82852,                 1.0264,                0.84778,                0.85484,                0.90366,                0.64535,                0.97623,                0.86344,                 1.4755,             0.00056911,             0.00056911,             0.00056911
                     18,                0.59038,                0.78235,                 1.0055,                0.86204,                0.83669,                0.90349,                0.66734,                0.96064,                0.84736,                 1.4748,             0.00055261,             0.00055261,             0.00055261
                     19,                0.59507,                0.77938,                 1.0121,                 0.8026,                0.81623,                0.87902,                0.66568,                0.87648,                0.87917,                 1.3475,             0.00053612,             0.00053612,             0.00053612
                     20,                0.56993,                0.73879,                0.99441,                0.82222,                0.79618,                0.90174,                0.68401,                0.84666,                 0.8493,                 1.3684,             0.00051963,             0.00051963,             0.00051963
                     21,                0.56783,                0.73193,                0.99529,                0.87994,                 0.7871,                0.89976,                  0.694,                0.82914,                 0.8295,                 1.3515,             0.00050313,             0.00050313,             0.00050313
                     22,                0.55085,                 0.6894,                0.98386,                0.82006,                0.89636,                0.92446,                0.70375,                0.80899,                0.78128,                 1.3251,             0.00048664,             0.00048664,             0.00048664
                     23,                0.54023,                0.68332,                0.98151,                 0.9129,                0.86298,                0.94265,                0.71163,                0.87358,                 0.7163,                 1.4024,             0.00047015,             0.00047015,             0.00047015
                     24,                0.53738,                0.66691,                0.97879,                 0.8715,                0.80888,                0.90819,                0.70482,                0.84449,                0.76623,                 1.3346,             0.00045365,             0.00045365,             0.00045365
                     25,                0.52688,                0.65532,                0.97131,                0.86206,                0.88528,                0.92619,                0.75066,                 0.7565,                0.73601,                 1.2807,             0.00043716,             0.00043716,             0.00043716
                     26,                0.52062,                0.62912,                0.97032,                0.91854,                0.91572,                0.94818,                0.75731,                0.79426,                0.62168,                 1.2869,             0.00042066,             0.00042066,             0.00042066
                     27,                0.50568,                0.61702,                0.96447,                0.90414,                0.88171,                0.94282,                0.73009,                0.80565,                0.71119,                 1.3331,             0.00040417,             0.00040417,             0.00040417
                     28,                0.50041,                 0.6038,                0.95977,                0.89888,                0.85613,                 0.9445,                0.75719,                 0.7256,                0.61082,                 1.2517,             0.00038768,             0.00038768,             0.00038768
                     29,                0.50051,                0.59319,                0.96075,                0.91232,                0.90201,                0.95395,                0.78287,                 0.7115,                0.60724,                 1.2282,             0.00037118,             0.00037118,             0.00037118
                     30,                0.48523,                0.57801,                0.95484,                0.89855,                0.90923,                0.95713,                0.76924,                0.71686,                0.63594,                 1.2313,             0.00035469,             0.00035469,             0.00035469
                     31,                0.48242,                0.56382,                0.94989,                0.92564,                0.94363,                 0.9788,                0.78553,                0.71908,                0.59542,                 1.2241,              0.0003382,              0.0003382,              0.0003382
                     32,                0.47386,                0.55525,                0.94653,                0.95804,                0.90825,                 0.9582,                0.76255,                0.74008,                0.63553,                 1.2672,              0.0003217,              0.0003217,              0.0003217
                     33,                0.46376,                 0.5341,                0.94235,                0.89108,                0.91239,                0.95201,                0.76828,                0.69705,                0.62025,                 1.2035,             0.00030521,             0.00030521,             0.00030521
                     34,                0.45107,                0.52558,                0.93791,                0.92152,                0.92458,                 0.9633,                0.79026,                0.65742,                0.53709,                 1.1888,             0.00028872,             0.00028872,             0.00028872
                     35,                0.45279,                0.51058,                0.93588,                0.90449,                 0.9499,                0.95805,                0.77999,                0.70834,                0.55805,                 1.2524,             0.00027222,             0.00027222,             0.00027222
                     36,                0.45058,                0.51088,                 0.9392,                0.90312,                0.93298,                0.96792,                0.78879,                0.70451,                0.56666,                 1.2189,             0.00025573,             0.00025573,             0.00025573
                     37,                0.44078,                 0.4948,                0.93302,                0.93838,                0.90033,                0.97827,                0.80238,                0.63306,                 0.5415,                  1.161,             0.00023924,             0.00023924,             0.00023924
                     38,                0.43331,                0.48214,                 0.9286,                0.90492,                0.94683,                0.97361,                 0.8128,                0.63843,                0.49477,                 1.1494,             0.00022274,             0.00022274,             0.00022274
                     39,                0.42407,                0.47982,                0.92278,                0.93139,                0.92623,                0.98162,                0.82323,                0.62586,                0.46454,                 1.1613,             0.00020625,             0.00020625,             0.00020625
                     40,                0.42023,                0.47111,                0.92186,                0.92368,                0.95009,                0.98011,                0.82474,                0.64094,                 0.4733,                 1.1622,             0.00018976,             0.00018976,             0.00018976
                     41,                0.35917,                0.34231,                0.89376,                 0.9686,                0.90557,                0.97759,                0.80455,                0.64076,                0.51903,                 1.1632,             0.00017326,             0.00017326,             0.00017326
                     42,                0.35401,                0.30732,                0.89292,                0.94599,                 0.9554,                0.98661,                0.83584,                 0.6039,                0.45637,                 1.1317,             0.00015677,             0.00015677,             0.00015677
                     43,                0.33938,                0.29021,                0.88486,                0.95328,                0.96174,                0.98468,                 0.8231,                0.60223,                0.44697,                 1.1415,             0.00014028,             0.00014028,             0.00014028
                     44,                0.32304,                0.28007,                0.87664,                0.95842,                0.97485,                0.99028,                0.84013,                0.59884,                0.43146,                 1.1282,             0.00012378,             0.00012378,             0.00012378
                     45,                0.31685,                0.26813,                0.87636,                0.94983,                0.97691,                0.98783,                0.83928,                0.54907,                0.40438,                 1.0742,             0.00010729,             0.00010729,             0.00010729
                     46,                0.31149,                0.26321,                0.87166,                0.97008,                0.98134,                  0.991,                0.85588,                0.54267,                0.38715,                 1.0591,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     47,                0.30667,                0.26094,                0.86586,                0.94971,                0.98892,                 0.9906,                0.86153,                0.54181,                0.39495,                 1.0563,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     48,                 0.2968,                0.25043,                0.86311,                0.95869,                0.97354,                0.98508,                0.85371,                0.51827,                0.39733,                 1.0372,              5.781e-05,              5.781e-05,              5.781e-05
                     49,                0.29581,                0.25251,                0.86497,                  0.963,                0.96369,                0.98586,                0.85288,                0.51747,                0.40702,                 1.0424,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     50,                0.28383,                0.23902,                0.85674,                0.95368,                0.97605,                0.98961,                0.86575,                0.51565,                0.37959,                 1.0364,             2.4823e-05,             2.4823e-05,             2.4823e-05
