                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.0154,                 2.1161,                 1.4652,                0.53098,                0.38156,                0.40744,                0.22147,                 1.3722,                 2.3115,                 1.8267,             0.00054435,             0.00054435,             0.00054435
                     14,                0.97046,                 2.0236,                 1.4138,                0.51598,                0.39572,                0.43001,                0.25885,                 1.2293,                 2.1105,                 1.6324,             0.00053022,             0.00053022,             0.00053022
                     15,                0.96402,                 1.9126,                 1.3984,                0.37394,                0.47483,                0.43247,                0.26543,                 1.3237,                 2.0933,                 1.7366,             0.00051608,             0.00051608,             0.00051608
                     16,                0.95042,                 1.8502,                 1.3888,                0.43783,                0.55281,                0.50546,                0.29851,                 1.2729,                 1.8563,                 1.6898,             0.00050194,             0.00050194,             0.00050194
                     17,                0.94844,                 1.8407,                 1.3957,                0.47546,                0.55607,                0.52221,                0.31997,                 1.2806,                 1.7922,                 1.6928,              0.0004878,              0.0004878,              0.0004878
                     18,                0.93833,                 1.7955,                 1.3815,                0.54733,                0.53805,                0.51783,                0.30059,                 1.2674,                 1.8848,                 1.6668,             0.00047367,             0.00047367,             0.00047367
                     19,                0.94017,                 1.7598,                 1.3761,                0.56143,                0.44267,                0.48423,                0.28607,                  1.312,                 1.9977,                 1.7033,             0.00045953,             0.00045953,             0.00045953
                     20,                0.93008,                 1.7366,                 1.3617,                0.43265,                 0.6111,                  0.491,                0.32049,                 1.2706,                 1.8828,                 1.6701,             0.00044539,             0.00044539,             0.00044539
                     21,                0.91204,                 1.6393,                 1.3468,                0.52798,                0.52182,                0.54194,                0.33186,                 1.2942,                 1.8591,                 1.6579,             0.00043126,             0.00043126,             0.00043126
                     22,                0.90817,                 1.6809,                 1.3579,                0.41605,                0.60103,                0.52073,                0.31864,                 1.2534,                 1.7972,                 1.6356,             0.00041712,             0.00041712,             0.00041712
                     23,                0.89322,                 1.6022,                 1.3372,                0.57708,                 0.5815,                0.58183,                  0.354,                 1.2788,                 1.7474,                 1.6428,             0.00040298,             0.00040298,             0.00040298
                     24,                0.88928,                 1.5155,                 1.3288,                0.58791,                0.56505,                0.58735,                0.35918,                 1.2259,                 1.6895,                 1.6139,             0.00038884,             0.00038884,             0.00038884
                     25,                0.84386,                 1.4825,                 1.3103,                0.50241,                0.58535,                0.57517,                0.38385,                 1.2165,                 1.7394,                  1.575,             0.00037471,             0.00037471,             0.00037471
                     26,                0.86071,                 1.4936,                  1.303,                0.51405,                0.59571,                0.57655,                0.36366,                 1.2303,                 1.7008,                 1.6289,             0.00036057,             0.00036057,             0.00036057
                     27,                0.81678,                 1.4576,                 1.2858,                0.58868,                0.62179,                0.62092,                0.38251,                 1.2205,                 1.6203,                 1.6156,             0.00034643,             0.00034643,             0.00034643
                     28,                0.81569,                 1.4384,                 1.2954,                0.53398,                0.60569,                0.60954,                0.41361,                 1.0955,                 1.5324,                   1.47,              0.0003323,              0.0003323,              0.0003323
                     29,                0.83781,                 1.4353,                 1.2959,                0.52742,                 0.6226,                0.60675,                0.40423,                 1.1466,                 1.5635,                 1.5437,             0.00031816,             0.00031816,             0.00031816
                     30,                0.81478,                 1.4108,                 1.2772,                 0.5563,                0.53287,                 0.5635,                0.38213,                  1.167,                 1.6686,                 1.5606,             0.00030402,             0.00030402,             0.00030402
                     31,                0.80593,                 1.3847,                 1.2797,                0.55187,                0.61569,                  0.617,                0.41957,                 1.1216,                 1.5218,                  1.493,             0.00028988,             0.00028988,             0.00028988
                     32,                0.80035,                 1.3425,                 1.2678,                0.58645,                0.56507,                0.58973,                0.40232,                 1.1274,                 1.6394,                 1.4948,             0.00027575,             0.00027575,             0.00027575
                     33,                0.79546,                 1.3179,                 1.2653,                 0.6011,                0.58982,                 0.6499,                0.42193,                 1.1501,                 1.6527,                  1.544,             0.00026161,             0.00026161,             0.00026161
                     34,                0.78776,                 1.2932,                  1.248,                0.60962,                0.61807,                0.64198,                0.41668,                 1.1417,                 1.5557,                 1.5059,             0.00024747,             0.00024747,             0.00024747
                     35,                0.77331,                 1.2901,                  1.245,                0.62528,                0.64406,                0.64925,                0.44349,                  1.168,                 1.5291,                 1.5176,             0.00023334,             0.00023334,             0.00023334
                     36,                0.75718,                  1.264,                 1.2353,                0.64864,                0.62107,                0.66329,                0.45081,                 1.1177,                 1.4952,                 1.4656,              0.0002192,              0.0002192,              0.0002192
                     37,                0.74642,                 1.2381,                 1.2316,                 0.6509,                 0.6242,                0.67249,                0.46718,                 1.1296,                 1.4561,                 1.5116,             0.00020506,             0.00020506,             0.00020506
                     38,                0.74149,                 1.2262,                 1.2228,                0.60199,                0.68762,                0.67808,                0.43662,                 1.2084,                 1.5354,                 1.6193,             0.00019092,             0.00019092,             0.00019092
                     39,                0.75142,                 1.2085,                 1.2358,                0.63594,                0.64941,                0.70169,                0.45213,                 1.1884,                 1.4426,                 1.5573,             0.00017679,             0.00017679,             0.00017679
                     40,                0.72484,                 1.1872,                 1.2135,                0.66126,                0.67516,                0.69608,                 0.4749,                  1.123,                 1.3806,                 1.4864,             0.00016265,             0.00016265,             0.00016265
                     41,                0.71299,                 1.2194,                  1.265,                0.67954,                0.63506,                0.66635,                0.45226,                 1.1437,                 1.5773,                 1.5348,             0.00014851,             0.00014851,             0.00014851
                     42,                0.66983,                 1.0776,                 1.2279,                0.66719,                0.61743,                0.69167,                0.45677,                 1.1455,                 1.4995,                 1.5317,             0.00013437,             0.00013437,             0.00013437
                     43,                0.65695,                 1.0151,                 1.2227,                0.64811,                0.64855,                0.69289,                0.47542,                 1.0928,                  1.395,                 1.4828,             0.00012024,             0.00012024,             0.00012024
                     44,                0.63278,                0.98243,                 1.2076,                0.74776,                0.57225,                 0.6958,                0.48218,                 1.0943,                 1.3919,                 1.4638,              0.0001061,              0.0001061,              0.0001061
                     45,                0.62418,                0.94437,                 1.1959,                0.72186,                0.61415,                0.69271,                0.47897,                 1.0947,                 1.3982,                 1.4776,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     46,                0.59691,                 0.9232,                 1.1775,                 0.6335,                0.65541,                0.68092,                0.47827,                  1.084,                 1.3638,                 1.4661,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     47,                 0.5951,                0.89305,                 1.1739,                0.64768,                0.62833,                0.68144,                0.46525,                 1.0955,                  1.372,                 1.4895,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     48,                0.58694,                0.88412,                 1.1597,                0.65818,                0.63769,                0.69149,                0.47594,                 1.1109,                 1.3701,                 1.4953,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     49,                0.57496,                0.87267,                 1.1646,                0.67709,                 0.6466,                0.70762,                0.49532,                 1.0844,                 1.3487,                  1.469,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     50,                0.55653,                0.83041,                 1.1373,                0.70134,                 0.6592,                0.71396,                0.50059,                  1.087,                 1.3122,                 1.4628,             2.1277e-05,             2.1277e-05,             2.1277e-05
