                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.60041,                0.77989,                 1.0099,                0.80872,                0.77859,                0.87935,                0.66366,                0.92244,                0.84588,                 1.4486,             0.00067631,             0.00067631,             0.00067631
                     21,                 0.5994,                0.77551,                 1.0135,                0.84292,                0.83486,                0.90809,                0.65575,                0.95323,                0.85084,                 1.4124,             0.00066807,             0.00066807,             0.00066807
                     22,                0.57651,                0.73467,                0.99805,                0.80259,                0.79635,                 0.8814,                0.64634,                0.92337,                0.87954,                 1.4269,             0.00065982,             0.00065982,             0.00065982
                     23,                0.58207,                 0.7391,                 1.0003,                0.82926,                0.83725,                 0.9101,                0.68217,                0.84266,                0.79898,                 1.3724,             0.00065157,             0.00065157,             0.00065157
                     24,                0.57675,                0.72501,                 0.9995,                0.85044,                0.81371,                0.90531,                0.67743,                0.91477,                0.83626,                 1.4144,             0.00064333,             0.00064333,             0.00064333
                     25,                0.56829,                0.71766,                0.99207,                0.86248,                0.80607,                0.90637,                0.68261,                0.85193,                0.76559,                 1.3333,             0.00063508,             0.00063508,             0.00063508
                     26,                0.56076,                0.69519,                0.99011,                0.85432,                0.83486,                0.91744,                 0.7088,                0.85799,                0.80395,                 1.3629,             0.00062683,             0.00062683,             0.00062683
                     27,                0.54771,                0.67974,                0.98508,                0.90512,                0.79582,                  0.936,                0.71739,                0.84043,                0.82386,                 1.3623,             0.00061859,             0.00061859,             0.00061859
                     28,                0.54225,                0.66563,                0.97928,                0.85791,                0.87516,                0.94333,                0.71234,                0.85101,                0.70144,                 1.3477,             0.00061034,             0.00061034,             0.00061034
                     29,                0.54373,                0.65571,                0.98061,                0.89279,                0.86002,                0.94935,                0.75798,                0.80895,                 0.7167,                 1.3055,             0.00060209,             0.00060209,             0.00060209
                     30,                0.52935,                0.64714,                0.97596,                0.92379,                0.85759,                0.95343,                0.75322,                0.79789,                0.63739,                 1.3102,             0.00059385,             0.00059385,             0.00059385
                     31,                0.52556,                0.63662,                0.96959,                0.84506,                0.92013,                0.94743,                0.73838,                0.79854,                0.70549,                 1.3066,              0.0005856,              0.0005856,              0.0005856
                     32,                0.52032,                0.62283,                0.96928,                0.90757,                 0.8479,                0.95151,                0.73983,                0.76183,                0.68283,                 1.2433,             0.00057735,             0.00057735,             0.00057735
                     33,                 0.5137,                0.60644,                0.96504,                0.91533,                0.91867,                0.96312,                0.77325,                0.72233,                0.60951,                 1.2353,             0.00056911,             0.00056911,             0.00056911
                     34,                0.50079,                0.59995,                0.95938,                0.86285,                0.87361,                0.92476,                0.70514,                0.82239,                0.75252,                 1.3635,             0.00056086,             0.00056086,             0.00056086
                     35,                0.50259,                0.58835,                0.96089,                0.92628,                0.85719,                0.93953,                0.73994,                0.73993,                0.65422,                 1.2551,             0.00055261,             0.00055261,             0.00055261
                     36,                  0.507,                 0.6002,                0.96372,                0.88003,                   0.92,                0.94875,                0.76094,                0.73486,                0.65128,                 1.2786,             0.00054437,             0.00054437,             0.00054437
                     37,                0.49229,                0.57684,                0.95598,                 0.9271,                 0.9165,                0.96479,                0.78028,                0.73074,                0.57353,                 1.2491,             0.00053612,             0.00053612,             0.00053612
                     38,                0.48647,                0.56395,                0.95393,                0.87453,                0.91934,                0.96928,                0.76891,                0.77091,                0.60851,                 1.2909,             0.00052787,             0.00052787,             0.00052787
                     39,                0.48278,                0.55943,                0.94724,                0.89736,                 0.9416,                0.95816,                0.77355,                0.71852,                0.58595,                 1.2566,             0.00051963,             0.00051963,             0.00051963
                     40,                0.47528,                0.55326,                0.94547,                0.90989,                0.89659,                0.95939,                0.78493,                0.73874,                0.61813,                 1.2603,             0.00051138,             0.00051138,             0.00051138
                     41,                0.47158,                 0.5355,                0.94214,                0.89206,                0.96059,                0.96029,                0.76928,                0.73453,                0.57728,                 1.2379,             0.00050313,             0.00050313,             0.00050313
                     42,                0.47609,                0.55386,                0.95171,                0.91396,                0.88103,                0.95437,                 0.7857,                0.70108,                0.58667,                 1.2087,             0.00049489,             0.00049489,             0.00049489
                     43,                0.47594,                0.53737,                0.94701,                0.92252,                0.87732,                0.94795,                0.77512,                0.74084,                0.62161,                 1.2666,             0.00048664,             0.00048664,             0.00048664
                     44,                0.45911,                0.52068,                0.93702,                0.93663,                0.94647,                0.96791,                0.80161,                0.68381,                0.53705,                 1.2259,             0.00047839,             0.00047839,             0.00047839
                     45,                0.45497,                0.50875,                0.93704,                 0.9093,                0.91844,                0.96736,                0.79724,                0.69962,                0.58638,                 1.2361,             0.00047015,             0.00047015,             0.00047015
                     46,                 0.4495,                0.51357,                0.93437,                0.95724,                0.91614,                0.97285,                0.79969,                0.70252,                  0.571,                 1.2074,              0.0004619,              0.0004619,              0.0004619
                     47,                0.45201,                0.51976,                0.93869,                0.92482,                0.92791,                0.96861,                0.78661,                0.70744,                0.55794,                 1.2229,             0.00045365,             0.00045365,             0.00045365
                     48,                0.44485,                0.50023,                0.93493,                0.97022,                0.92747,                0.97531,                0.79709,                0.70401,                0.57057,                 1.2206,             0.00044541,             0.00044541,             0.00044541
                     49,                0.44971,                0.50837,                0.93615,                0.93518,                0.93884,                0.97043,                0.80526,                0.66528,                0.55314,                 1.1939,             0.00043716,             0.00043716,             0.00043716
                     50,                0.43972,                0.49134,                0.93105,                0.95688,                 0.9478,                0.98028,                 0.8117,                0.67673,                0.50776,                 1.1885,             0.00042891,             0.00042891,             0.00042891
                     51,                0.43304,                0.48156,                0.92594,                0.93115,                0.93617,                0.96614,                0.81727,                0.63972,                0.51691,                 1.1537,             0.00042066,             0.00042066,             0.00042066
                     52,                0.42861,                0.46913,                0.92471,                0.92536,                0.93573,                0.98002,                0.82392,                0.63161,                0.49016,                 1.1266,             0.00041242,             0.00041242,             0.00041242
                     53,                0.42594,                0.47314,                0.92518,                0.91569,                0.97511,                0.98089,                  0.831,                0.61371,                0.49195,                 1.1197,             0.00040417,             0.00040417,             0.00040417
                     54,                0.42899,                 0.4765,                0.92688,                0.96424,                0.95085,                0.98571,                0.84202,                 0.6058,                0.46928,                 1.1159,             0.00039592,             0.00039592,             0.00039592
                     55,                0.41983,                0.45973,                0.92042,                0.93401,                0.96184,                0.98215,                  0.849,                 0.6072,                0.47201,                 1.1336,             0.00038768,             0.00038768,             0.00038768
                     56,                0.41854,                0.45824,                0.91845,                0.92972,                0.92909,                0.97578,                 0.8226,                0.64518,                0.46022,                 1.1541,             0.00037943,             0.00037943,             0.00037943
                     57,                0.41988,                0.45681,                0.92442,                0.94096,                0.95834,                0.98734,                0.82454,                0.63081,                0.49013,                 1.1624,             0.00037118,             0.00037118,             0.00037118
                     58,                0.41214,                0.44893,                 0.9181,                0.93333,                0.96009,                 0.9811,                0.82679,                0.57774,                0.48447,                  1.086,             0.00036294,             0.00036294,             0.00036294
                     59,                 0.4075,                0.44285,                0.91788,                0.94821,                0.96633,                0.98295,                0.82905,                0.61918,                0.51113,                 1.1317,             0.00035469,             0.00035469,             0.00035469
                     60,                0.40641,                0.43738,                 0.9165,                0.95742,                0.94472,                0.98338,                0.83492,                0.59903,                0.50478,                 1.1134,             0.00034644,             0.00034644,             0.00034644
                     61,                0.39844,                0.43123,                0.91389,                0.96062,                0.93309,                0.98387,                0.84157,                0.61875,                0.47709,                 1.1213,              0.0003382,              0.0003382,              0.0003382
                     62,                0.40152,                0.43209,                0.91066,                0.94338,                0.98239,                0.98953,                0.82951,                0.63497,                0.44425,                 1.1539,             0.00032995,             0.00032995,             0.00032995
                     63,                0.39978,                0.42428,                0.91565,                0.96818,                0.95115,                0.99214,                0.83688,                0.63543,                0.43054,                 1.1603,              0.0003217,              0.0003217,              0.0003217
                     64,                0.39486,                0.42426,                0.91373,                0.97191,                0.97205,                0.99243,                0.84742,                0.60863,                0.44182,                 1.1124,             0.00031346,             0.00031346,             0.00031346
                     65,                0.39654,                0.42918,                0.91076,                0.94591,                 0.9791,                0.98883,                0.83222,                0.61591,                0.45625,                 1.1385,             0.00030521,             0.00030521,             0.00030521
                     66,                0.38581,                0.41454,                0.90796,                0.97619,                0.95142,                0.98963,                 0.8547,                0.58763,                0.41185,                 1.0981,             0.00029696,             0.00029696,             0.00029696
                     67,                0.39075,                0.40949,                0.91165,                0.95856,                0.96535,                 0.9926,                0.83935,                0.61028,                0.42916,                 1.1342,             0.00028872,             0.00028872,             0.00028872
                     68,                0.38174,                0.40635,                  0.907,                0.96041,                0.96001,                0.98799,                0.85467,                0.57141,                0.42808,                 1.0721,             0.00028047,             0.00028047,             0.00028047
                     69,                0.37534,                0.39681,                0.90215,                0.97062,                0.98219,                0.98769,                0.85112,                0.55163,                0.40791,                 1.0615,             0.00027222,             0.00027222,             0.00027222
                     70,                0.38148,                0.39721,                0.90494,                0.97063,                0.94493,                0.98417,                0.84944,                0.56203,                0.40165,                   1.08,             0.00026398,             0.00026398,             0.00026398
                     71,                0.37245,                0.38895,                0.90459,                0.96163,                0.95452,                0.98374,                0.85868,                0.55663,                0.41044,                 1.0523,             0.00025573,             0.00025573,             0.00025573
                     72,                 0.3774,                0.40419,                0.90575,                0.97286,                0.95412,                0.98301,                0.86417,                0.53902,                0.40416,                 1.0506,             0.00024748,             0.00024748,             0.00024748
                     73,                 0.3638,                0.38783,                0.89814,                0.96836,                0.95279,                0.98215,                0.84073,                 0.5539,                0.41608,                 1.0752,             0.00023924,             0.00023924,             0.00023924
                     74,                0.36667,                0.38603,                0.90132,                0.97534,                0.95471,                0.98591,                0.85436,                0.54982,                0.40804,                 1.0676,             0.00023099,             0.00023099,             0.00023099
                     75,                0.36486,                0.37997,                0.90176,                0.97801,                0.93779,                0.97784,                 0.8621,                0.53718,                0.41203,                 1.0581,             0.00022274,             0.00022274,             0.00022274
                     76,                0.36014,                0.36997,                0.89981,                0.94972,                0.96421,                 0.9824,                0.86106,                0.53061,                0.40488,                  1.053,              0.0002145,              0.0002145,              0.0002145
                     77,                0.35633,                0.37906,                0.89965,                0.98198,                0.94534,                0.98242,                0.85196,                0.54644,                0.40245,                 1.0809,             0.00020625,             0.00020625,             0.00020625
                     78,                0.35566,                0.37757,                 0.8987,                0.97695,                0.96108,                 0.9856,                0.85139,                0.57902,                0.42714,                 1.1221,               0.000198,               0.000198,               0.000198
                     79,                0.35571,                0.37077,                0.89884,                0.93938,                0.97654,                0.98122,                0.86055,                0.55007,                0.42348,                 1.0772,             0.00018976,             0.00018976,             0.00018976
                     80,                0.34429,                 0.3521,                0.89552,                0.96304,                0.96602,                0.98242,                0.85954,                0.52354,                0.39606,                 1.0595,             0.00018151,             0.00018151,             0.00018151
                     81,                0.34793,                0.35568,                 0.8941,                0.96797,                0.96441,                 0.9832,                0.87028,                0.52887,                0.39284,                 1.0676,             0.00017326,             0.00017326,             0.00017326
                     82,                0.34598,                0.36021,                0.89609,                0.95531,                0.96512,                0.97942,                 0.8513,                0.54249,                0.38659,                 1.0854,             0.00016502,             0.00016502,             0.00016502
                     83,                0.34449,                 0.3536,                0.89393,                0.93449,                0.98633,                 0.9848,                0.85525,                0.54018,                0.40108,                 1.0876,             0.00015677,             0.00015677,             0.00015677
                     84,                0.33812,                0.34844,                0.89038,                0.96981,                0.96091,                0.98049,                0.85826,                0.51388,                0.38404,                 1.0512,             0.00014852,             0.00014852,             0.00014852
                     85,                 0.3368,                0.34371,                0.89477,                0.96237,                0.96304,                0.98619,                0.86236,                0.52458,                0.38839,                 1.0558,             0.00014028,             0.00014028,             0.00014028
                     86,                0.33627,                0.33917,                0.89138,                0.97935,                0.96558,                0.99072,                0.86495,                 0.5177,                0.38039,                 1.0412,             0.00013203,             0.00013203,             0.00013203
                     87,                0.32842,                0.33863,                0.88714,                 0.9566,                0.96908,                0.98194,                0.87613,                 0.4923,                0.36863,                 1.0094,             0.00012378,             0.00012378,             0.00012378
                     88,                0.33111,                0.34113,                0.88755,                0.97982,                0.96389,                 0.9872,                0.87041,                 0.4975,                0.36224,                 1.0211,             0.00011554,             0.00011554,             0.00011554
                     89,                 0.3286,                0.34267,                0.88875,                0.98719,                0.94833,                0.98291,                0.86625,                0.49816,                0.35372,                 1.0206,             0.00010729,             0.00010729,             0.00010729
                     90,                0.32706,                0.32711,                0.88525,                0.98004,                0.97085,                0.98318,                0.86194,                0.49083,                 0.3708,                 1.0209,             9.9044e-05,             9.9044e-05,             9.9044e-05
                     91,                0.26779,                0.23391,                0.85313,                0.99111,                0.97259,                0.98909,                0.87036,                0.50752,                0.35263,                 1.0422,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     92,                0.24811,                0.20378,                0.84313,                0.98093,                0.97273,                 0.9893,                0.87015,                0.49334,                0.35267,                 1.0486,              8.255e-05,              8.255e-05,              8.255e-05
                     93,                 0.2464,                0.20135,                0.84521,                0.98346,                0.97886,                0.98854,                0.86552,                0.49979,                 0.3442,                 1.0561,             7.4304e-05,             7.4304e-05,             7.4304e-05
                     94,                0.24506,                0.19869,                0.84565,                0.98693,                0.97576,                0.98946,                0.87591,                0.48899,                0.34197,                 1.0476,             6.6057e-05,             6.6057e-05,             6.6057e-05
                     95,                0.24457,                0.19983,                 0.8463,                0.98678,                0.97088,                0.98874,                0.87941,                 0.4839,                0.33699,                 1.0411,              5.781e-05,              5.781e-05,              5.781e-05
                     96,                0.23624,                0.19281,                0.84424,                0.98535,                0.97772,                0.98961,                0.87716,                0.46607,                0.33813,                 1.0148,             4.9564e-05,             4.9564e-05,             4.9564e-05
                     97,                0.23277,                0.18624,                0.84439,                0.99148,                 0.9739,                0.98949,                0.88597,                0.45402,                0.33144,                0.99974,             4.1317e-05,             4.1317e-05,             4.1317e-05
                     98,                0.22906,                 0.1849,                0.83921,                 0.9911,                0.97277,                0.98959,                0.89104,                0.44923,                0.31626,                 1.0065,              3.307e-05,              3.307e-05,              3.307e-05
                     99,                0.23095,                0.18648,                0.84226,                0.99421,                0.97286,                0.98954,                0.88536,                0.44865,                0.31765,                 1.0032,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    100,                0.22812,                0.18292,                0.84271,                0.99255,                0.97316,                0.98961,                0.88569,                 0.4534,                0.31454,                 1.0092,             1.6577e-05,             1.6577e-05,             1.6577e-05
