                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.78118,                 1.1342,                 1.1754,                0.71164,                0.60988,                0.68652,                0.47751,                  1.078,                 1.4113,                 1.5154,             0.00044815,             0.00044815,             0.00044815
                     16,                0.75822,                 1.0974,                 1.1656,                0.74917,                0.66409,                0.76096,                 0.5257,                 1.0859,                 1.2537,                  1.573,             0.00042066,             0.00042066,             0.00042066
                     17,                0.73733,                 1.0468,                 1.1496,                0.79054,                0.57165,                0.72542,                 0.4959,                 1.1002,                 1.2679,                 1.5588,             0.00039318,             0.00039318,             0.00039318
                     18,                0.72263,                 1.0046,                 1.1348,                0.74289,                0.67371,                0.74598,                0.51882,                 1.0814,                 1.2339,                  1.521,             0.00036569,             0.00036569,             0.00036569
                     19,                0.70884,                0.99421,                 1.1316,                0.80908,                0.66222,                0.76874,                0.53452,                  1.071,                 1.2128,                  1.507,              0.0003382,              0.0003382,              0.0003382
                     20,                0.69364,                0.93397,                 1.1145,                0.79875,                0.65314,                0.77748,                0.54406,                 1.0635,                 1.1245,                 1.5126,             0.00031071,             0.00031071,             0.00031071
                     21,                0.67132,                0.82354,                 1.1787,                0.74099,                0.65016,                0.73705,                0.52403,                 1.0897,                 1.2326,                  1.578,             0.00028322,             0.00028322,             0.00028322
                     22,                0.64148,                0.74166,                 1.1465,                0.70874,                0.74117,                0.77595,                0.55293,                 1.0976,                 1.1351,                 1.6208,             0.00025573,             0.00025573,             0.00025573
                     23,                0.60138,                0.66812,                  1.123,                0.68131,                0.67175,                0.72576,                 0.4983,                  1.113,                 1.2913,                 1.6205,             0.00022824,             0.00022824,             0.00022824
                     24,                0.58659,                0.64203,                 1.1018,                0.69815,                0.79853,                0.78163,                0.52714,                 1.0968,                 1.1612,                 1.5744,             0.00020075,             0.00020075,             0.00020075
                     25,                0.54546,                0.58274,                 1.0736,                 0.6762,                0.70831,                0.74183,                0.52573,                 1.0278,                 1.2037,                  1.524,             0.00017326,             0.00017326,             0.00017326
                     26,                0.53247,                0.56229,                  1.066,                0.73958,                0.72373,                0.79328,                0.56117,                 1.0213,                  1.118,                 1.5491,             0.00014577,             0.00014577,             0.00014577
                     27,                0.51073,                 0.5264,                 1.0503,                0.78801,                0.70996,                0.78767,                0.55041,                 1.0487,                 1.1145,                 1.5676,             0.00011829,             0.00011829,             0.00011829
                     28,                0.48905,                0.50122,                 1.0299,                0.79806,                0.68088,                0.78576,                0.56408,                 1.0507,                 1.0972,                  1.576,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     29,                0.47248,                0.48988,                 1.0167,                0.78849,                0.71557,                0.80102,                0.57047,                 1.0298,                 1.0962,                 1.5693,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     30,                0.46577,                0.47605,                 1.0135,                0.79989,                0.67682,                0.79831,                0.56099,                 1.0594,                 1.1106,                 1.5857,             3.5819e-05,             3.5819e-05,             3.5819e-05
