                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0408,                 3.5024,                  1.436,                0.32307,                0.18185,                 0.1662,                0.09202,                  1.586,                 2.8082,                 2.0558,               0.000276,               0.000276,               0.000276
                      2,                 1.0522,                 2.7776,                 1.4305,                0.39029,                0.39047,                0.36822,                 0.2128,                 1.3874,                 2.4806,                 1.9284,              0.0005354,              0.0005354,              0.0005354
                      3,                 1.0729,                 2.3799,                 1.4334,                0.39904,                0.44178,                0.42151,                0.23964,                 1.3108,                 2.2705,                 1.8168,             0.00077647,             0.00077647,             0.00077647
                      4,                  1.038,                 2.1321,                 1.4037,                0.45679,                0.43729,                0.46344,                  0.276,                  1.269,                 1.9676,                 1.7324,             0.00075053,             0.00075053,             0.00075053
                      5,                  0.998,                 1.9504,                 1.3705,                0.46934,                0.50805,                0.49965,                0.30347,                 1.2911,                  2.018,                  1.752,             0.00072304,             0.00072304,             0.00072304
                      6,                0.96134,                 1.7976,                 1.3418,                0.53742,                0.51125,                0.53014,                0.32604,                 1.1773,                 1.9474,                 1.6488,             0.00069556,             0.00069556,             0.00069556
                      7,                0.93576,                 1.6835,                 1.3181,                0.49871,                0.61688,                 0.5267,                0.32458,                 1.1705,                 1.8095,                 1.6153,             0.00066807,             0.00066807,             0.00066807
                      8,                0.90907,                 1.5931,                 1.3011,                0.48944,                0.59492,                 0.5629,                0.36359,                 1.1591,                 1.7825,                 1.6093,             0.00064058,             0.00064058,             0.00064058
                      9,                0.89692,                 1.5156,                 1.2931,                0.58201,                0.65021,                 0.6309,                0.44086,                 1.1452,                 1.4692,                 1.6059,             0.00061309,             0.00061309,             0.00061309
                     10,                0.86698,                 1.4343,                 1.2682,                0.72785,                0.52706,                0.64856,                0.42039,                 1.0947,                 1.5045,                 1.5781,              0.0005856,              0.0005856,              0.0005856
                     11,                0.85247,                 1.3778,                 1.2475,                0.62534,                0.66522,                0.68307,                0.43221,                 1.1925,                 1.4733,                 1.6613,             0.00055811,             0.00055811,             0.00055811
                     12,                0.83386,                 1.3396,                 1.2376,                0.68271,                0.63107,                0.69443,                0.44889,                 1.1304,                 1.5093,                 1.5832,             0.00053062,             0.00053062,             0.00053062
                     13,                  0.806,                 1.2656,                 1.2241,                0.71921,                0.62899,                0.70848,                  0.503,                 1.0008,                 1.2898,                 1.4531,             0.00050313,             0.00050313,             0.00050313
                     14,                0.79488,                 1.2129,                 1.2052,                0.63202,                0.60553,                0.64117,                0.43027,                 1.0982,                 1.4921,                 1.5381,             0.00047564,             0.00047564,             0.00047564
                     15,                0.78893,                 1.1891,                  1.205,                0.70488,                0.59659,                0.68953,                0.45784,                 1.0985,                 1.3181,                  1.525,             0.00044815,             0.00044815,             0.00044815
                     16,                0.77523,                 1.1262,                 1.1876,                0.79161,                0.59875,                0.73513,                0.47879,                 1.1729,                 1.2047,                 1.6502,             0.00042066,             0.00042066,             0.00042066
                     17,                 0.7487,                 1.0869,                 1.1683,                0.74384,                0.68648,                0.75714,                0.51694,                 1.1159,                 1.2368,                 1.5482,             0.00039318,             0.00039318,             0.00039318
                     18,                0.72492,                 1.0398,                 1.1561,                0.69794,                0.65173,                0.74589,                0.52363,                0.99043,                  1.163,                 1.4576,             0.00036569,             0.00036569,             0.00036569
                     19,                0.72313,                 1.0038,                 1.1509,                0.70289,                 0.7165,                0.74039,                 0.5043,                 1.0204,                 1.2791,                 1.4697,              0.0003382,              0.0003382,              0.0003382
                     20,                0.71255,                0.99067,                 1.1514,                0.76896,                0.71701,                 0.7815,                0.56748,                 1.0009,                 1.1443,                 1.4454,             0.00031071,             0.00031071,             0.00031071
                     21,                0.72117,                0.90764,                 1.2457,                0.68659,                0.70697,                 0.7495,                0.53315,                 1.0367,                 1.2104,                 1.4949,             0.00028322,             0.00028322,             0.00028322
                     22,                0.67078,                  0.781,                 1.2002,                0.70768,                0.74224,                0.76264,                0.53038,                 1.0459,                 1.1402,                 1.5017,             0.00025573,             0.00025573,             0.00025573
                     23,                 0.6537,                0.71133,                 1.1798,                0.78893,                0.66169,                0.77707,                0.52166,                 1.0789,                  1.169,                 1.5349,             0.00022824,             0.00022824,             0.00022824
                     24,                0.62276,                0.68257,                 1.1519,                0.80488,                0.71042,                 0.7765,                0.53152,                 1.0706,                 1.0895,                 1.5126,             0.00020075,             0.00020075,             0.00020075
                     25,                0.59827,                0.65337,                 1.1326,                0.84689,                0.69872,                0.81592,                0.58991,                 1.0091,                  1.053,                 1.4703,             0.00017326,             0.00017326,             0.00017326
                     26,                0.57341,                0.60758,                 1.1097,                0.82301,                0.69439,                0.79052,                0.56368,                0.97781,                 1.0623,                 1.4348,             0.00014577,             0.00014577,             0.00014577
                     27,                0.55798,                0.57756,                 1.0983,                0.75027,                0.72588,                0.77671,                0.56027,                0.99175,                 1.1153,                 1.4421,             0.00011829,             0.00011829,             0.00011829
                     28,                0.53778,                0.55249,                 1.0853,                0.82502,                0.65338,                0.78473,                0.56561,                0.99193,                 1.1252,                 1.4586,             9.0797e-05,             9.0797e-05,             9.0797e-05
                     29,                0.52377,                 0.5437,                 1.0652,                0.87105,                0.68815,                0.81381,                0.59105,                0.95219,                 1.0328,                 1.4332,             6.3308e-05,             6.3308e-05,             6.3308e-05
                     30,                0.51575,                0.53155,                 1.0645,                0.85282,                0.70355,                0.80715,                0.59406,                0.95139,                  1.045,                 1.4246,             3.5819e-05,             3.5819e-05,             3.5819e-05
